GCC	35	28.54	21.24	21.44	28.78	0.00	0.00
GCC	36	28.63	21.16	21.34	28.87	0.00	0.00
GCC	37	28.62	21.18	21.33	28.87	0.00	0.00
GCC	38	28.56	21.26	21.35	28.83	0.00	0.00
GCC	39	28.63	21.19	21.35	28.83	0.00	0.00
GCC	40	28.50	21.26	21.44	28.79	0.01	0.00
GCC	41	28.53	21.26	21.41	28.81	0.00	0.00
GCC	42	28.59	21.25	21.34	28.82	0.00	0.00
GCC	43	28.57	21.28	21.37	28.79	0.00	0.00
GCC	44	28.50	21.30	21.45	28.75	0.00	0.00
GCC	45	28.43	21.35	21.54	28.68	0.00	0.00
GCC	46	28.47	21.32	21.46	28.75	0.00	0.00
GCC	47	28.58	21.25	21.38	28.79	0.00	0.00
GCC	48	28.55	21.30	21.39	28.76	0.00	0.00
GCC	49	28.43	21.30	21.47	28.80	0.01	0.00
GCC	50	28.52	21.25	21.48	28.75	0.00	0.00
GCC	51	28.53	21.28	21.46	28.72	0.00	0.00
GCC	52	28.54	21.31	21.42	28.73	0.00	0.00
GCC	53	28.56	21.28	21.40	28.76	0.00	0.00
GCC	54	28.46	21.34	21.48	28.71	0.00	0.00
GCC	55	28.43	21.32	21.53	28.72	0.03	0.00
GCC	56	28.40	21.34	21.54	28.71	0.00	0.00
GCC	57	28.44	21.35	21.51	28.71	0.01	0.00
GCC	58	28.54	21.29	21.41	28.76	0.00	0.00
GCC	59	28.47	21.26	21.52	28.75	0.00	0.00
GCC	60	28.41	21.33	21.56	28.70	0.00	0.00
GCC	61	28.42	21.36	21.52	28.70	0.01	0.00
GCC	62	28.45	21.34	21.49	28.72	0.04	0.00
GCC	63	28.54	21.29	21.43	28.74	0.01	0.00
GCC	64	28.46	21.34	21.48	28.72	0.00	0.00
GCC	65	28.39	21.29	21.58	28.74	0.00	0.00
GCC	66	28.41	21.34	21.51	28.75	0.00	0.00
GCC	67	28.42	21.32	21.50	28.76	0.00	0.00
GCC	68	28.51	21.34	21.41	28.74	0.08	0.00
GCC	69	28.51	21.26	21.47	28.75	0.01	0.00
GCC	70	28.40	21.40	21.46	28.73	0.01	0.00
GCC	71	28.42	21.32	21.51	28.76	0.12	0.00
GCC	72	28.47	21.31	21.44	28.79	0.00	0.00
GCC	73	28.48	21.34	21.46	28.72	0.00	0.00
GCC	74	28.51	21.29	21.45	28.76	0.00	0.00
GCC	75	28.40	21.34	21.52	28.74	0.00	0.00
GCC	76	28.43	21.33	21.49	28.75	0.00	0.00
GCC	77	28.49	21.36	21.43	28.72	0.00	0.00
GCC	78	28.52	21.34	21.41	28.73	0.00	0.00
GCC	79	28.43	21.31	21.50	28.77	0.00	0.00
GCC	80	28.37	21.38	21.56	28.69	0.00	0.00
GCC	81	28.45	21.30	21.48	28.78	0.00	0.00
GCC	82	28.53	21.31	21.41	28.75	0.03	0.00
GCC	83	28.52	21.30	21.42	28.76	0.23	0.00
GCC	84	28.43	21.38	21.49	28.69	0.00	0.00
GCC	85	28.37	21.37	21.59	28.68	0.00	0.00
GCC	86	28.45	21.33	21.52	28.71	0.00	0.00
GCC	87	28.45	21.37	21.50	28.69	0.01	0.00
GCC	88	28.43	21.35	21.53	28.69	0.00	0.00
GCC	89	28.37	21.40	21.57	28.66	0.01	0.00
GCC	90	28.42	21.36	21.51	28.70	0.00	0.00
GCC	91	28.41	21.40	21.54	28.65	0.01	0.00
GCC	92	28.44	21.37	21.49	28.71	0.00	0.00
GCC	93	28.45	21.38	21.50	28.67	0.00	0.00
GCC	94	28.38	21.37	21.54	28.71	0.00	0.00
GCC	95	28.36	21.35	21.53	28.76	0.00	0.00
GCC	96	28.38	21.38	21.55	28.69	0.02	0.00
GCC	97	28.43	21.34	21.53	28.71	0.00	0.00
GCC	98	28.39	21.36	21.52	28.73	0.00	0.00
GCC	99	28.37	21.36	21.54	28.73	0.00	0.00
GCC	100	28.36	21.39	21.57	28.68	0.00	0.00
GCC	101	28.39	21.37	21.52	28.72	0.00	0.00
GCC	102	28.44	21.35	21.52	28.69	0.00	0.00
GCC	103	28.45	21.33	21.49	28.74	0.02	0.00
GCC	104	28.47	21.36	21.49	28.68	0.00	0.00
GCC	105	28.43	21.36	21.53	28.68	0.01	0.00
GCC	106	28.45	21.31	21.49	28.75	0.00	0.00
GCC	107	28.50	21.31	21.40	28.79	0.08	0.00
GCC	108	28.53	21.28	21.47	28.72	0.04	0.00
GCC	109	28.46	21.29	21.46	28.78	0.08	0.00
GCC	110	28.48	21.28	21.47	28.77	0.01	0.00
GCC	111	28.46	21.33	21.48	28.74	0.00	0.00
GCC	112	28.52	21.30	21.43	28.74	0.00	0.00
GCC	113	28.51	21.29	21.43	28.77	0.05	0.00
GCC	114	28.49	21.31	21.47	28.73	0.00	0.00
GCC	115	28.45	21.29	21.52	28.74	0.00	0.00
GCC	116	28.43	21.33	21.50	28.74	0.02	0.00
GCC	117	28.50	21.34	21.47	28.70	0.01	0.00
GCC	118	28.47	21.33	21.44	28.77	0.00	0.00
GCC	119	28.51	21.30	21.44	28.75	0.00	0.00
GCC	120	28.42	21.34	21.49	28.75	0.00	0.00
GCC	121	28.43	21.38	21.46	28.73	0.02	0.00
GCC	122	28.52	21.28	21.40	28.80	0.11	0.00
GCC	123	28.47	21.32	21.48	28.73	0.25	0.00
GCC	124	28.46	21.31	21.52	28.70	0.00	0.00
GCC	125	28.41	21.33	21.57	28.70	0.00	0.00
GCC	126	28.43	21.34	21.48	28.75	0.00	0.00
GCC	127	28.46	21.37	21.47	28.71	0.00	0.00
GCC	128	28.46	21.33	21.45	28.76	0.05	0.00
GCC	129	28.41	21.41	21.52	28.66	0.00	0.00
GCC	130	28.43	21.36	21.48	28.74	0.01	0.00
GCC	131	28.47	21.32	21.49	28.72	0.01	0.00
GCC	132	28.49	21.29	21.47	28.74	0.09	0.00
GCC	133	28.44	21.35	21.48	28.73	0.00	0.00
GCC	134	28.47	21.34	21.50	28.69	0.04	0.00
GCC	135	28.41	21.33	21.59	28.67	0.00	0.00
GCC	136	28.46	21.30	21.52	28.72	0.00	0.00
GCC	137	28.50	21.32	21.46	28.72	0.00	0.00
GCC	138	28.50	21.29	21.43	28.77	0.00	0.00
GCC	139	28.49	21.31	21.43	28.78	0.00	0.00
GCC	140	28.48	21.28	21.51	28.73	0.00	0.00
GCC	141	28.50	21.27	21.45	28.77	0.00	0.00
GCC	142	28.54	21.27	21.41	28.78	0.00	0.00
GCC	143	28.54	21.26	21.39	28.81	0.00	0.00
GCC	144	28.54	21.27	21.43	28.76	0.00	0.00
GCC	145	28.51	21.25	21.44	28.80	0.00	0.00
GCC	146	28.54	21.19	21.43	28.84	0.00	0.00
GCC	147	28.52	21.28	21.39	28.82	0.10	0.00
GCC	148	28.58	21.21	21.33	28.87	0.00	0.00
GCC	149	28.59	21.17	21.34	28.90	0.00	0.00
GCC	150	28.59	21.14	21.36	28.92	0.01	0.00
# ACGT content per cycle, read oriented. Use `grep ^GCT | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]
GCT	1	36.33	21.88	21.22	20.57
GCT	2	30.93	18.08	22.73	28.27
GCT	3	28.55	20.27	18.88	32.31
GCT	4	27.34	21.34	20.22	31.10
GCT	5	29.13	21.19	19.68	30.00
GCT	6	29.00	21.14	20.02	29.84
GCT	7	29.88	19.95	20.76	29.41
GCT	8	27.92	21.72	18.94	31.43
GCT	9	28.59	21.02	20.22	30.17
GCT	10	28.87	21.21	20.51	29.42
GCT	11	28.71	21.18	20.46	29.65
GCT	12	28.67	21.25	20.48	29.60
GCT	13	29.02	21.02	20.28	29.68
GCT	14	29.08	21.05	20.45	29.42
GCT	15	29.15	20.99	20.50	29.36
GCT	16	28.96	21.09	20.35	29.60
GCT	17	29.26	20.93	20.54	29.27
GCT	18	29.21	20.99	20.64	29.16
GCT	19	29.24	20.79	20.97	28.99
GCT	20	29.16	20.90	20.82	29.13
GCT	21	28.88	21.19	20.81	29.11
GCT	22	28.50	21.51	20.65	29.34
GCT	23	28.66	21.24	20.67	29.43
GCT	24	28.57	21.30	20.94	29.19
GCT	25	28.70	21.24	21.00	29.07
GCT	26	28.65	21.19	21.03	29.13
GCT	27	28.54	21.28	20.99	29.18
GCT	28	28.58	21.38	21.02	29.02
GCT	29	28.53	21.26	21.06	29.14
GCT	30	28.50	21.31	21.11	29.09
GCT	31	28.60	21.21	21.24	28.95
GCT	32	28.54	21.31	21.26	28.89
GCT	33	28.59	21.35	21.20	28.86
GCT	34	28.52	21.35	21.13	29.00
GCT	35	28.33	21.57	21.10	28.99
GCT	36	28.58	21.35	21.15	28.92
GCT	37	28.63	21.40	21.11	28.86
GCT	38	28.48	21.45	21.15	28.91
GCT	39	28.52	21.33	21.21	28.94
GCT	40	28.41	21.47	21.23	28.88
GCT	41	28.56	21.38	21.28	28.77
GCT	42	28.58	21.40	21.19	28.83
GCT	43	28.38	21.44	21.21	28.97
GCT	44	28.33	21.50	21.25	28.93
GCT	45	28.29	21.62	21.27	28.82
GCT	46	28.41	21.56	21.22	28.81
GCT	47	28.54	21.48	21.16	28.83
GCT	48	28.35	21.55	21.13	28.97
GCT	49	28.43	21.57	21.20	28.81
GCT	50	28.52	21.51	21.22	28.75
GCT	51	28.36	21.59	21.16	28.89
GCT	52	28.45	21.48	21.25	28.81
GCT	53	28.39	21.50	21.18	28.93
GCT	54	28.27	21.55	21.27	28.90
GCT	55	28.47	21.54	21.31	28.68
GCT	56	28.39	21.59	21.30	28.72
GCT	57	28.40	21.63	21.23	28.75
GCT	58	28.40	21.59	21.11	28.90
GCT	59	28.32	21.58	21.20	28.90
GCT	60	28.36	21.70	21.19	28.75
GCT	61	28.42	21.62	21.25	28.71
GCT	62	28.35	21.63	21.20	28.82
GCT	63	28.47	21.51	21.21	28.81
GCT	64	28.37	21.56	21.27	28.80
GCT	65	28.36	21.55	21.31	28.78
GCT	66	28.35	21.63	21.22	28.81
GCT	67	28.35	21.61	21.21	28.83
GCT	68	28.40	21.54	21.21	28.85
GCT	69	28.39	21.52	21.22	28.87
GCT	70	28.30	21.48	21.39	28.84
GCT	71	28.43	21.49	21.34	28.74
GCT	72	28.43	21.50	21.25	28.82
GCT	73	28.41	21.50	21.30	28.79
GCT	74	28.44	21.52	21.21	28.83
GCT	75	28.34	21.54	21.32	28.80
GCT	76	28.40	21.54	21.28	28.78
GCT	77	28.47	21.48	21.31	28.74
GCT	78	28.33	21.48	21.27	28.92
GCT	79	28.45	21.43	21.38	28.75
GCT	80	28.34	21.61	21.33	28.72
GCT	81	28.45	21.46	21.32	28.78
GCT	82	28.52	21.50	21.22	28.76
GCT	83	28.43	21.46	21.26	28.85
GCT	84	28.32	21.57	21.30	28.81
GCT	85	28.27	21.67	21.29	28.77
GCT	86	28.31	21.63	21.21	28.84
GCT	87	28.33	21.58	21.28	28.81
GCT	88	28.30	21.62	21.26	28.82
GCT	89	28.24	21.66	21.31	28.79
GCT	90	28.36	21.64	21.24	28.77
GCT	91	28.25	21.71	21.23	28.81
GCT	92	28.35	21.61	21.25	28.79
GCT	93	28.30	21.69	21.18	28.82
GCT	94	28.30	21.67	21.23	28.80
GCT	95	28.37	21.69	21.19	28.75
GCT	96	28.35	21.72	21.21	28.73
GCT	97	28.38	21.65	21.22	28.76
GCT	98	28.34	21.69	21.18	28.78
GCT	99	28.26	21.61	21.29	28.84
GCT	100	28.24	21.63	21.33	28.80
GCT	101	28.35	21.62	21.27	28.76
GCT	102	28.28	21.61	21.25	28.85
GCT	103	28.39	21.53	21.28	28.80
GCT	104	28.36	21.60	21.25	28.79
GCT	105	28.35	21.58	21.31	28.76
GCT	106	28.40	21.60	21.21	28.80
GCT	107	28.46	21.47	21.24	28.83
GCT	108	28.42	21.50	21.25	28.83
GCT	109	28.45	21.54	21.21	28.80
GCT	110	28.44	21.50	21.26	28.81
GCT	111	28.45	21.49	21.31	28.75
GCT	112	28.47	21.49	21.25	28.80
GCT	113	28.38	21.44	21.29	28.90
GCT	114	28.37	21.50	21.28	28.86
GCT	115	28.39	21.49	21.32	28.80
GCT	116	28.43	21.50	21.33	28.73
GCT	117	28.45	21.52	21.28	28.75
GCT	118	28.43	21.51	21.26	28.81
GCT	119	28.41	21.47	21.27	28.85
GCT	120	28.38	21.54	21.28	28.80
GCT	121	28.39	21.56	21.28	28.77
GCT	122	28.47	21.46	21.22	28.84
GCT	123	28.41	21.50	21.30	28.79
GCT	124	28.36	21.57	21.26	28.81
GCT	125	28.34	21.64	21.26	28.76
GCT	126	28.40	21.63	21.19	28.78
GCT	127	28.43	21.55	21.29	28.74
GCT	128	28.42	21.50	21.28	28.80
GCT	129	28.33	21.62	21.31	28.73
GCT	130	28.42	21.56	21.27	28.75
GCT	131	28.47	21.54	21.27	28.72
GCT	132	28.47	21.51	21.26	28.76
GCT	133	28.45	21.54	21.29	28.73
GCT	134	28.39	21.53	21.31	28.77
GCT	135	28.39	21.60	21.32	28.69
GCT	136	28.47	21.56	21.26	28.71
GCT	137	28.46	21.47	21.31	28.76
GCT	138	28.41	21.54	21.19	28.86
GCT	139	28.41	21.51	21.22	28.86
GCT	140	28.41	21.51	21.28	28.79
GCT	141	28.46	21.47	21.26	28.82
GCT	142	28.48	21.40	21.28	28.84
GCT	143	28.48	21.43	21.22	28.87
GCT	144	28.43	21.45	21.26	28.87
GCT	145	28.41	21.43	21.26	28.89
GCT	146	28.53	21.37	21.26	28.84
GCT	147	28.53	21.31	21.35	28.81
GCT	148	28.54	21.27	21.27	28.91
GCT	149	28.47	21.24	21.27	29.02
GCT	150	28.61	21.24	21.25	28.89
# ACGT content per cycle for first fragments. Use `grep ^FBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
FBC	1	28.33	21.44	21.66	28.57	0.02	0.00
FBC	2	29.49	20.36	20.44	29.70	0.00	0.00
FBC	3	30.30	19.54	19.61	30.56	0.00	0.00
FBC	4	29.10	20.66	20.90	29.34	0.00	0.00
FBC	5	29.42	20.34	20.53	29.71	0.00	0.00
FBC	6	29.27	20.50	20.66	29.56	0.00	0.00
FBC	7	29.53	20.26	20.44	29.77	0.00	0.00
FBC	8	29.53	20.24	20.42	29.81	0.03	0.00
FBC	9	29.24	20.50	20.74	29.52	0.00	0.00
FBC	10	29.01	20.76	20.96	29.28	0.00	0.00
FBC	11	29.05	20.75	20.89	29.31	0.00	0.00
FBC	12	29.00	20.81	20.92	29.27	0.00	0.00
FBC	13	29.26	20.57	20.73	29.45	0.00	0.00
FBC	14	29.14	20.68	20.82	29.36	0.00	0.00
FBC	15	29.09	20.62	20.86	29.43	0.00	0.00
FBC	16	29.17	20.65	20.79	29.39	0.00	0.00
FBC	17	29.16	20.67	20.80	29.37	0.00	0.00
FBC	18	29.07	20.76	20.87	29.30	0.00	0.00
FBC	19	29.01	20.81	20.95	29.23	0.01	0.00
FBC	20	28.99	20.76	20.96	29.29	0.18	0.00
FBC	21	28.86	20.89	21.12	29.13	0.00	0.00
FBC	22	28.79	21.00	21.16	29.05	0.00	0.00
FBC	23	28.89	20.87	21.04	29.19	0.00	0.00
FBC	24	28.73	21.05	21.20	29.03	0.00	0.00
FBC	25	28.74	21.02	21.21	29.03	0.00	0.00
FBC	26	28.75	21.04	21.19	29.03	0.00	0.00
FBC	27	28.79	21.03	21.24	28.93	0.00	0.00
FBC	28	28.70	21.12	21.29	28.90	0.01	0.00
FBC	29	28.70	21.06	21.26	28.98	0.00	0.00
FBC	30	28.66	21.13	21.29	28.92	0.00	0.00
FBC	31	28.66	21.12	21.32	28.89	0.02	0.00
FBC	32	28.62	21.21	21.36	28.81	0.00	0.00
FBC	33	28.65	21.21	21.34	28.80	0.00	0.00
FBC	34	28.64	21.14	21.34	28.88	0.00	0.00
FBC	35	28.54	21.24	21.44	28.78	0.00	0.00
FBC	36	28.63	21.16	21.34	28.87	0.00	0.00
FBC	37	28.62	21.18	21.33	28.87	0.00	0.00
FBC	38	28.56	21.26	21.35	28.83	0.00	0.00
FBC	39	28.63	21.19	21.35	28.83	0.00	0.00
FBC	40	28.50	21.26	21.44	28.79	0.01	0.00
FBC	41	28.53	21.26	21.41	28.81	0.00	0.00
FBC	42	28.59	21.25	21.34	28.82	0.00	0.00
FBC	43	28.57	21.28	21.37	28.79	0.00	0.00
FBC	44	28.50	21.30	21.45	28.75	0.00	0.00
FBC	45	28.43	21.35	21.54	28.68	0.00	0.00
FBC	46	28.47	21.32	21.46	28.75	0.00	0.00
FBC	47	28.58	21.25	21.38	28.79	0.00	0.00
FBC	48	28.55	21.30	21.39	28.76	0.00	0.00
FBC	49	28.43	21.30	21.47	28.80	0.01	0.00
FBC	50	28.52	21.25	21.48	28.75	0.00	0.00
FBC	51	28.53	21.28	21.46	28.72	0.00	0.00
FBC	52	28.54	21.31	21.42	28.73	0.00	0.00
FBC	53	28.56	21.28	21.40	28.76	0.00	0.00
FBC	54	28.46	21.34	21.48	28.71	0.00	0.00
FBC	55	28.43	21.32	21.53	28.72	0.03	0.00
FBC	56	28.40	21.34	21.54	28.71	0.00	0.00
FBC	57	28.44	21.35	21.51	28.71	0.01	0.00
FBC	58	28.54	21.29	21.41	28.76	0.00	0.00
FBC	59	28.47	21.26	21.52	28.75	0.00	0.00
FBC	60	28.41	21.33	21.56	28.70	0.00	0.00
FBC	61	28.42	21.36	21.52	28.70	0.01	0.00
FBC	62	28.45	21.34	21.49	28.72	0.04	0.00
FBC	63	28.54	21.29	21.43	28.74	0.01	0.00
FBC	64	28.46	21.34	21.48	28.72	0.00	0.00
FBC	65	28.39	21.29	21.58	28.74	0.00	0.00
FBC	66	28.41	21.34	21.51	28.75	0.00	0.00
FBC	67	28.42	21.32	21.50	28.76	0.00	0.00
FBC	68	28.51	21.34	21.41	28.74	0.08	0.00
FBC	69	28.51	21.26	21.47	28.75	0.01	0.00
FBC	70	28.40	21.40	21.46	28.73	0.01	0.00
FBC	71	28.42	21.32	21.51	28.76	0.12	0.00
FBC	72	28.47	21.31	21.44	28.79	0.00	0.00
FBC	73	28.48	21.34	21.46	28.72	0.00	0.00
FBC	74	28.51	21.29	21.45	28.76	0.00	0.00
FBC	75	28.40	21.34	21.52	28.74	0.00	0.00
FBC	76	28.43	21.33	21.49	28.75	0.00	0.00
FBC	77	28.49	21.36	21.43	28.72	0.00	0.00
FBC	78	28.52	21.34	21.41	28.73	0.00	0.00
FBC	79	28.43	21.31	21.50	28.77	0.00	0.00
FBC	80	28.37	21.38	21.56	28.69	0.00	0.00
FBC	81	28.45	21.30	21.48	28.78	0.00	0.00
FBC	82	28.53	21.31	21.41	28.75	0.03	0.00
FBC	83	28.52	21.30	21.42	28.76	0.23	0.00
FBC	84	28.43	21.38	21.49	28.69	0.00	0.00
FBC	85	28.37	21.37	21.59	28.68	0.00	0.00
FBC	86	28.45	21.33	21.52	28.71	0.00	0.00
FBC	87	28.45	21.37	21.50	28.69	0.01	0.00
FBC	88	28.43	21.35	21.53	28.69	0.00	0.00
FBC	89	28.37	21.40	21.57	28.66	0.01	0.00
FBC	90	28.42	21.36	21.51	28.70	0.00	0.00
FBC	91	28.41	21.40	21.54	28.65	0.01	0.00
FBC	92	28.44	21.37	21.49	28.71	0.00	0.00
FBC	93	28.45	21.38	21.50	28.67	0.00	0.00
FBC	94	28.38	21.37	21.54	28.71	0.00	0.00
FBC	95	28.36	21.35	21.53	28.76	0.00	0.00
FBC	96	28.38	21.38	21.55	28.69	0.02	0.00
FBC	97	28.43	21.34	21.53	28.71	0.00	0.00
FBC	98	28.39	21.36	21.52	28.73	0.00	0.00
FBC	99	28.37	21.36	21.54	28.73	0.00	0.00
FBC	100	28.36	21.39	21.57	28.68	0.00	0.00
FBC	101	28.39	21.37	21.52	28.72	0.00	0.00
FBC	102	28.44	21.35	21.52	28.69	0.00	0.00
FBC	103	28.45	21.33	21.49	28.74	0.02	0.00
FBC	104	28.47	21.36	21.49	28.68	0.00	0.00
FBC	105	28.43	21.36	21.53	28.68	0.01	0.00
FBC	106	28.45	21.31	21.49	28.75	0.00	0.00
FBC	107	28.50	21.31	21.40	28.79	0.08	0.00
FBC	108	28.53	21.28	21.47	28.72	0.04	0.00
FBC	109	28.46	21.29	21.46	28.78	0.08	0.00
FBC	110	28.48	21.28	21.47	28.77	0.01	0.00
FBC	111	28.46	21.33	21.48	28.74	0.00	0.00
FBC	112	28.52	21.30	21.43	28.74	0.00	0.00
FBC	113	28.51	21.29	21.43	28.77	0.05	0.00
FBC	114	28.49	21.31	21.47	28.73	0.00	0.00
FBC	115	28.45	21.29	21.52	28.74	0.00	0.00
FBC	116	28.43	21.33	21.50	28.74	0.02	0.00
FBC	117	28.50	21.34	21.47	28.70	0.01	0.00
FBC	118	28.47	21.33	21.44	28.77	0.00	0.00
FBC	119	28.51	21.30	21.44	28.75	0.00	0.00
FBC	120	28.42	21.34	21.49	28.75	0.00	0.00
FBC	121	28.43	21.38	21.46	28.73	0.02	0.00
FBC	122	28.52	21.28	21.40	28.80	0.11	0.00
FBC	123	28.47	21.32	21.48	28.73	0.25	0.00
FBC	124	28.46	21.31	21.52	28.70	0.00	0.00
FBC	125	28.41	21.33	21.57	28.70	0.00	0.00
FBC	126	28.43	21.34	21.48	28.75	0.00	0.00
FBC	127	28.46	21.37	21.47	28.71	0.00	0.00
FBC	128	28.46	21.33	21.45	28.76	0.05	0.00
FBC	129	28.41	21.41	21.52	28.66	0.00	0.00
FBC	130	28.43	21.36	21.48	28.74	0.01	0.00
FBC	131	28.47	21.32	21.49	28.72	0.01	0.00
FBC	132	28.49	21.29	21.47	28.74	0.09	0.00
FBC	133	28.44	21.35	21.48	28.73	0.00	0.00
FBC	134	28.47	21.34	21.50	28.69	0.04	0.00
FBC	135	28.41	21.33	21.59	28.67	0.00	0.00
FBC	136	28.46	21.30	21.52	28.72	0.00	0.00
FBC	137	28.50	21.32	21.46	28.72	0.00	0.00
FBC	138	28.50	21.29	21.43	28.77	0.00	0.00
FBC	139	28.49	21.31	21.43	28.78	0.00	0.00
FBC	140	28.48	21.28	21.51	28.73	0.00	0.00
FBC	141	28.50	21.27	21.45	28.77	0.00	0.00
FBC	142	28.54	21.27	21.41	28.78	0.00	0.00
FBC	143	28.54	21.26	21.39	28.81	0.00	0.00
FBC	144	28.54	21.27	21.43	28.76	0.00	0.00
FBC	145	28.51	21.25	21.44	28.80	0.00	0.00
FBC	146	28.54	21.19	21.43	28.84	0.00	0.00
FBC	147	28.52	21.28	21.39	28.82	0.10	0.00
FBC	148	28.58	21.21	21.33	28.87	0.00	0.00
FBC	149	28.59	21.17	21.34	28.90	0.00	0.00
FBC	150	28.59	21.14	21.36	28.92	0.01	0.00
# ACGT raw counters for first fragments. Use `grep ^FTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
FTC	130503651	96719666	97448671	131722654	61507
# ACGT content per cycle for last fragments. Use `grep ^LBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
# ACGT raw counters for last fragments. Use `grep ^LTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
LTC	0	0	0	0	0
# Insert sizes. Use `grep ^IS | cut -f 2-` to extract this part. The columns are: insert size, pairs total, inward oriented pairs, outward oriented pairs, other pairs
IS	0	0	0	0	0
IS	1	0	0	0	0
IS	2	0	0	0	0
IS	3	0	0	0	0
IS	4	0	0	0	0
IS	5	0	0	0	0
IS	6	0	0	0	0
IS	7	0	0	0	0
IS	8	0	0	0	0
IS	9	0	0	0	0
IS	10	0	0	0	0
IS	11	0	0	0	0
IS	12	0	0	0	0
IS	13	0	0	0	0
IS	14	0	0	0	0
IS	15	0	0	0	0
IS	16	0	0	0	0
IS	17	0	0	0	0
IS	18	0	0	0	0
IS	19	0	0	0	0
IS	20	0	0	0	0
IS	21	0	0	0	0
IS	22	0	0	0	0
IS	23	0	0	0	0
IS	24	0	0	0	0
IS	25	0	0	0	0
IS	26	0	0	0	0
IS	27	0	0	0	0
IS	28	0	0	0	0
IS	29	0	0	0	0
IS	30	0	0	0	0
IS	31	0	0	0	0
IS	32	0	0	0	0
IS	33	0	0	0	0
IS	34	0	0	0	0
IS	35	0	0	0	0
IS	36	0	0	0	0
IS	37	0	0	0	0
IS	38	0	0	0	0
IS	39	0	0	0	0
IS	40	0	0	0	0
IS	41	0	0	0	0
IS	42	0	0	0	0
IS	43	0	0	0	0
IS	44	0	0	0	0
IS	45	0	0	0	0
IS	46	0	0	0	0
IS	47	0	0	0	0
IS	48	0	0	0	0
IS	49	0	0	0	0
IS	50	0	0	0	0
IS	51	0	0	0	0
IS	52	0	0	0	0
IS	53	0	0	0	0
IS	54	0	0	0	0
IS	55	0	0	0	0
IS	56	0	0	0	0
IS	57	0	0	0	0
IS	58	0	0	0	0
IS	59	0	0	0	0
IS	60	0	0	0	0
IS	61	0	0	0	0
IS	62	0	0	0	0
IS	63	0	0	0	0
IS	64	0	0	0	0
IS	65	0	0	0	0
IS	66	0	0	0	0
IS	67	0	0	0	0
IS	68	0	0	0	0
IS	69	0	0	0	0
IS	70	0	0	0	0
IS	71	0	0	0	0
IS	72	0	0	0	0
IS	73	0	0	0	0
IS	74	0	0	0	0
IS	75	0	0	0	0
IS	76	0	0	0	0
IS	77	0	0	0	0
IS	78	0	0	0	0
IS	79	0	0	0	0
IS	80	0	0	0	0
IS	81	0	0	0	0
IS	82	0	0	0	0
IS	83	0	0	0	0
IS	84	0	0	0	0
IS	85	0	0	0	0
IS	86	0	0	0	0
IS	87	0	0	0	0
IS	88	0	0	0	0
IS	89	0	0	0	0
IS	90	0	0	0	0
IS	91	0	0	0	0
IS	92	0	0	0	0
IS	93	0	0	0	0
IS	94	0	0	0	0
IS	95	0	0	0	0
IS	96	0	0	0	0
IS	97	0	0	0	0
IS	98	0	0	0	0
IS	99	0	0	0	0
IS	100	0	0	0	0
IS	101	0	0	0	0
IS	102	0	0	0	0
IS	103	0	0	0	0
IS	104	0	0	0	0
IS	105	0	0	0	0
IS	106	0	0	0	0
IS	107	0	0	0	0
IS	108	0	0	0	0
IS	109	0	0	0	0
IS	110	0	0	0	0
IS	111	0	0	0	0
IS	112	0	0	0	0
IS	113	0	0	0	0
IS	114	0	0	0	0
IS	115	0	0	0	0
IS	116	0	0	0	0
IS	117	0	0	0	0
IS	118	0	0	0	0
IS	119	0	0	0	0
IS	120	0	0	0	0
IS	121	0	0	0	0
IS	122	0	0	0	0
IS	123	0	0	0	0
IS	124	0	0	0	0
IS	125	0	0	0	0
IS	126	0	0	0	0
IS	127	0	0	0	0
IS	128	0	0	0	0
IS	129	0	0	0	0
IS	130	0	0	0	0
IS	131	0	0	0	0
IS	132	0	0	0	0
IS	133	0	0	0	0
IS	134	0	0	0	0
IS	135	0	0	0	0
IS	136	0	0	0	0
IS	137	0	0	0	0
IS	138	0	0	0	0
IS	139	0	0	0	0
IS	140	0	0	0	0
IS	141	0	0	0	0
IS	142	0	0	0	0
IS	143	0	0	0	0
IS	144	0	0	0	0
IS	145	0	0	0	0
IS	146	0	0	0	0
IS	147	0	0	0	0
IS	148	0	0	0	0
IS	149	0	0	0	0
IS	150	0	0	0	0
IS	151	0	0	0	0
IS	152	0	0	0	0
IS	153	0	0	0	0
IS	154	0	0	0	0
IS	155	0	0	0	0
IS	156	0	0	0	0
IS	157	0	0	0	0
IS	158	0	0	0	0
IS	159	0	0	0	0
IS	160	0	0	0	0
IS	161	0	0	0	0
IS	162	0	0	0	0
IS	163	0	0	0	0
IS	164	0	0	0	0
IS	165	0	0	0	0
IS	166	0	0	0	0
IS	167	0	0	0	0
IS	168	0	0	0	0
