GCC	75	28.05	21.76	21.89	28.30	0.00	0.00
GCC	76	28.01	21.68	21.95	28.35	0.00	0.00
GCC	77	28.02	21.74	21.90	28.34	0.00	0.00
GCC	78	28.04	21.77	21.84	28.35	0.00	0.00
GCC	79	28.07	21.75	21.80	28.38	0.00	0.00
GCC	80	28.01	21.82	21.92	28.26	0.00	0.00
GCC	81	28.09	21.69	21.87	28.35	0.00	0.00
GCC	82	28.07	21.71	21.91	28.31	0.04	0.00
GCC	83	28.09	21.75	21.85	28.31	0.22	0.00
GCC	84	28.01	21.85	21.88	28.25	0.00	0.00
GCC	85	28.03	21.79	21.97	28.21	0.00	0.00
GCC	86	28.05	21.76	21.93	28.26	0.00	0.00
GCC	87	28.03	21.73	21.93	28.31	0.01	0.00
GCC	88	27.98	21.80	21.98	28.24	0.00	0.00
GCC	89	28.03	21.84	21.91	28.22	0.01	0.00
GCC	90	28.02	21.76	21.88	28.33	0.00	0.00
GCC	91	28.00	21.83	21.96	28.21	0.01	0.00
GCC	92	28.09	21.75	21.84	28.32	0.00	0.00
GCC	93	28.03	21.83	21.87	28.28	0.00	0.00
GCC	94	28.02	21.80	21.92	28.26	0.00	0.00
GCC	95	28.00	21.83	21.88	28.30	0.00	0.00
GCC	96	27.93	21.88	21.94	28.25	0.02	0.00
GCC	97	28.00	21.86	21.88	28.26	0.00	0.00
GCC	98	28.05	21.81	21.78	28.36	0.00	0.00
GCC	99	27.98	21.82	21.94	28.26	0.00	0.00
GCC	100	27.91	21.83	21.98	28.27	0.00	0.00
GCC	101	27.96	21.80	21.92	28.31	0.00	0.00
GCC	102	28.08	21.72	21.87	28.32	0.00	0.00
GCC	103	28.06	21.81	21.89	28.24	0.02	0.00
GCC	104	28.05	21.77	21.84	28.34	0.00	0.00
GCC	105	28.04	21.79	21.94	28.23	0.01	0.00
GCC	106	28.01	21.80	21.91	28.29	0.00	0.00
GCC	107	28.10	21.72	21.84	28.34	0.08	0.00
GCC	108	28.15	21.70	21.81	28.35	0.04	0.00
GCC	109	28.13	21.70	21.83	28.35	0.07	0.00
GCC	110	28.09	21.74	21.76	28.41	0.00	0.00
GCC	111	28.06	21.70	21.83	28.42	0.00	0.00
GCC	112	28.14	21.72	21.78	28.37	0.00	0.00
GCC	113	28.11	21.70	21.79	28.41	0.05	0.00
GCC	114	28.05	21.70	21.85	28.40	0.00	0.00
GCC	115	28.17	21.71	21.82	28.29	0.00	0.00
GCC	116	28.01	21.74	21.87	28.38	0.02	0.00
GCC	117	28.03	21.73	21.88	28.36	0.00	0.00
GCC	118	28.12	21.73	21.81	28.34	0.00	0.00
GCC	119	28.13	21.70	21.78	28.39	0.00	0.00
GCC	120	28.07	21.69	21.87	28.37	0.00	0.00
GCC	121	28.14	21.66	21.84	28.36	0.01	0.00
GCC	122	28.14	21.64	21.84	28.38	0.11	0.00
GCC	123	28.01	21.70	21.82	28.47	0.24	0.00
GCC	124	28.06	21.69	21.93	28.32	0.00	0.00
GCC	125	28.02	21.75	21.94	28.29	0.00	0.00
GCC	126	28.06	21.73	21.84	28.37	0.00	0.00
GCC	127	28.03	21.77	21.86	28.34	0.01	0.00
GCC	128	28.10	21.71	21.86	28.33	0.04	0.00
GCC	129	28.10	21.74	21.86	28.30	0.00	0.00
GCC	130	28.04	21.74	21.82	28.39	0.01	0.00
GCC	131	28.11	21.69	21.84	28.36	0.01	0.00
GCC	132	28.14	21.73	21.75	28.38	0.09	0.00
GCC	133	28.15	21.67	21.80	28.39	0.00	0.00
GCC	134	28.04	21.75	21.81	28.39	0.03	0.00
GCC	135	28.12	21.69	21.87	28.32	0.00	0.00
GCC	136	28.05	21.68	21.83	28.44	0.00	0.00
GCC	137	28.14	21.68	21.84	28.35	0.00	0.00
GCC	138	28.17	21.66	21.77	28.40	0.00	0.00
GCC	139	28.18	21.67	21.75	28.40	0.00	0.00
GCC	140	28.16	21.59	21.76	28.49	0.00	0.00
GCC	141	28.25	21.54	21.75	28.47	0.00	0.00
GCC	142	28.20	21.55	21.75	28.50	0.00	0.00
GCC	143	28.26	21.58	21.71	28.46	0.01	0.00
GCC	144	28.18	21.62	21.77	28.43	0.00	0.00
GCC	145	28.15	21.66	21.81	28.38	0.00	0.00
GCC	146	28.23	21.54	21.66	28.57	0.00	0.00
GCC	147	28.07	21.73	21.90	28.30	0.09	0.00
GCC	148	28.28	21.55	21.66	28.50	0.00	0.00
GCC	149	28.41	21.37	21.47	28.75	0.00	0.00
GCC	150	28.44	21.41	21.47	28.68	0.01	0.00
# ACGT content per cycle, read oriented. Use `grep ^GCT | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]
GCT	1	35.90	22.62	21.69	19.79
GCT	2	30.58	19.26	22.30	27.87
GCT	3	27.77	20.71	18.17	33.35
GCT	4	26.68	21.25	19.81	32.27
GCT	5	28.45	21.53	19.35	30.66
GCT	6	29.21	21.09	20.20	29.49
GCT	7	29.46	20.37	20.71	29.46
GCT	8	27.65	21.85	19.09	31.41
GCT	9	28.06	21.37	20.31	30.25
GCT	10	28.41	21.56	20.71	29.32
GCT	11	28.25	21.46	20.69	29.60
GCT	12	28.37	21.45	20.79	29.40
GCT	13	28.67	21.14	20.71	29.48
GCT	14	28.86	21.24	20.71	29.19
GCT	15	28.89	21.19	20.78	29.14
GCT	16	28.64	21.27	20.66	29.43
GCT	17	29.00	21.07	20.77	29.16
GCT	18	28.93	21.14	20.92	29.01
GCT	19	29.00	20.95	21.24	28.81
GCT	20	28.96	21.01	21.09	28.95
GCT	21	28.59	21.35	21.17	28.88
GCT	22	28.25	21.64	20.94	29.17
GCT	23	28.39	21.37	20.94	29.30
GCT	24	28.24	21.51	21.23	29.02
GCT	25	28.31	21.46	21.23	29.00
GCT	26	28.24	21.41	21.37	28.97
GCT	27	28.13	21.48	21.23	29.16
GCT	28	28.15	21.55	21.36	28.94
GCT	29	28.13	21.47	21.43	28.98
GCT	30	28.06	21.57	21.50	28.88
GCT	31	28.24	21.42	21.54	28.80
GCT	32	28.08	21.54	21.63	28.75
GCT	33	28.00	21.65	21.63	28.72
GCT	34	28.09	21.73	21.44	28.75
GCT	35	27.77	21.93	21.47	28.83
GCT	36	28.16	21.64	21.52	28.69
GCT	37	28.22	21.67	21.49	28.63
GCT	38	28.05	21.71	21.60	28.63
GCT	39	28.13	21.61	21.58	28.68
GCT	40	28.02	21.75	21.63	28.61
GCT	41	28.09	21.70	21.73	28.48
GCT	42	28.24	21.68	21.59	28.48
GCT	43	27.95	21.65	21.66	28.74
GCT	44	27.91	21.83	21.64	28.62
GCT	45	27.89	21.85	21.65	28.61
GCT	46	27.91	21.88	21.67	28.54
GCT	47	28.07	21.83	21.58	28.52
GCT	48	27.92	21.91	21.49	28.68
GCT	49	27.96	21.89	21.57	28.57
GCT	50	28.14	21.85	21.61	28.40
GCT	51	27.93	21.94	21.63	28.49
GCT	52	27.95	21.92	21.67	28.46
GCT	53	27.93	21.85	21.63	28.59
GCT	54	27.86	21.88	21.71	28.55
GCT	55	28.05	21.86	21.70	28.40
GCT	56	27.89	21.91	21.75	28.44
GCT	57	27.89	21.99	21.68	28.43
GCT	58	27.95	21.92	21.55	28.58
GCT	59	27.84	21.97	21.61	28.58
GCT	60	27.96	22.04	21.62	28.38
GCT	61	28.03	21.86	21.77	28.33
GCT	62	27.86	21.92	21.72	28.49
GCT	63	28.01	21.87	21.67	28.45
GCT	64	27.87	21.91	21.71	28.51
GCT	65	27.85	21.92	21.66	28.57
GCT	66	27.85	21.95	21.64	28.57
GCT	67	27.83	21.97	21.66	28.54
GCT	68	27.97	21.88	21.64	28.51
GCT	69	28.04	21.75	21.67	28.54
GCT	70	27.96	21.71	21.88	28.44
GCT	71	28.00	21.74	21.79	28.47
GCT	72	28.06	21.83	21.69	28.41
GCT	73	27.94	21.76	21.76	28.54
GCT	74	28.00	21.84	21.74	28.42
GCT	75	27.89	21.89	21.75	28.47
GCT	76	27.92	21.86	21.78	28.45
GCT	77	28.00	21.83	21.81	28.36
GCT	78	27.91	21.81	21.80	28.48
GCT	79	28.02	21.73	21.82	28.43
GCT	80	27.95	21.94	21.80	28.31
GCT	81	28.06	21.83	21.74	28.38
GCT	82	27.99	21.86	21.75	28.39
GCT	83	27.93	21.85	21.74	28.48
GCT	84	27.89	21.93	21.80	28.37
GCT	85	27.79	22.07	21.69	28.45
GCT	86	27.85	21.90	21.78	28.46
GCT	87	27.95	21.94	21.72	28.39
GCT	88	27.81	22.00	21.78	28.41
GCT	89	27.84	21.97	21.77	28.41
GCT	90	27.95	21.98	21.66	28.40
GCT	91	27.85	22.07	21.71	28.36
GCT	92	28.04	21.94	21.65	28.37
GCT	93	27.94	22.06	21.64	28.37
GCT	94	27.91	22.07	21.65	28.37
GCT	95	27.95	22.11	21.60	28.35
GCT	96	27.86	22.19	21.63	28.32
GCT	97	27.90	22.11	21.64	28.36
GCT	98	27.90	21.99	21.60	28.51
GCT	99	27.81	22.03	21.73	28.43
GCT	100	27.79	21.98	21.84	28.39
GCT	101	28.01	22.02	21.71	28.27
GCT	102	27.97	21.97	21.62	28.44
GCT	103	27.94	21.91	21.79	28.36
GCT	104	27.99	21.87	21.74	28.40
GCT	105	27.93	21.88	21.84	28.34
GCT	106	27.97	22.01	21.69	28.33
GCT	107	28.01	21.88	21.68	28.43
GCT	108	28.08	21.79	21.72	28.41
GCT	109	28.10	21.81	21.71	28.38
GCT	110	28.08	21.78	21.72	28.42
GCT	111	28.06	21.79	21.73	28.41
GCT	112	28.11	21.71	21.79	28.39
GCT	113	28.05	21.80	21.68	28.47
GCT	114	28.00	21.86	21.69	28.46
GCT	115	27.98	21.86	21.67	28.49
GCT	116	27.99	21.85	21.76	28.40
GCT	117	28.10	21.87	21.74	28.30
GCT	118	28.03	21.83	21.71	28.44
GCT	119	28.07	21.80	21.67	28.45
GCT	120	28.01	21.84	21.72	28.43
GCT	121	28.07	21.88	21.62	28.44
GCT	122	28.11	21.83	21.65	28.41
GCT	123	27.98	21.83	21.69	28.50
GCT	124	28.01	21.88	21.75	28.37
GCT	125	27.96	21.97	21.71	28.36
GCT	126	28.01	21.95	21.61	28.42
GCT	127	28.00	21.92	21.71	28.37
GCT	128	28.05	21.95	21.62	28.37
GCT	129	27.96	21.87	21.73	28.44
GCT	130	28.07	21.82	21.75	28.37
GCT	131	28.11	21.85	21.68	28.36
GCT	132	28.14	21.76	21.72	28.38
GCT	133	28.10	21.76	21.71	28.43
GCT	134	28.04	21.87	21.70	28.40
GCT	135	28.07	21.83	21.73	28.37
GCT	136	28.13	21.84	21.67	28.35
GCT	137	28.07	21.75	21.76	28.41
GCT	138	28.07	21.76	21.67	28.50
GCT	139	28.06	21.72	21.70	28.52
GCT	140	28.16	21.72	21.63	28.49
GCT	141	28.22	21.63	21.66	28.49
GCT	142	28.24	21.61	21.68	28.46
GCT	143	28.27	21.63	21.66	28.45
GCT	144	28.17	21.69	21.70	28.45
GCT	145	28.14	21.74	21.73	28.39
GCT	146	28.34	21.53	21.67	28.46
GCT	147	28.23	21.57	22.06	28.14
GCT	148	28.35	21.46	21.75	28.43
GCT	149	28.31	21.08	21.76	28.86
GCT	150	28.56	21.23	21.65	28.56
# ACGT content per cycle for first fragments. Use `grep ^FBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
FBC	1	27.68	22.05	22.26	28.01	0.01	0.00
FBC	2	29.14	20.69	20.87	29.31	0.00	0.00
FBC	3	30.47	19.43	19.45	30.65	0.00	0.00
FBC	4	29.36	20.48	20.58	29.58	0.00	0.00
FBC	5	29.39	20.33	20.56	29.72	0.00	0.00
FBC	6	29.17	20.60	20.70	29.53	0.00	0.00
FBC	7	29.29	20.42	20.65	29.63	0.00	0.00
FBC	8	29.41	20.45	20.49	29.65	0.02	0.00
FBC	9	29.01	20.76	20.93	29.30	0.00	0.00
FBC	10	28.75	21.02	21.25	28.98	0.00	0.00
FBC	11	28.75	21.02	21.13	29.10	0.00	0.00
FBC	12	28.75	21.04	21.20	29.02	0.00	0.00
FBC	13	28.93	20.86	20.99	29.22	0.00	0.00
FBC	14	28.90	20.89	21.06	29.15	0.00	0.00
FBC	15	28.88	20.94	21.04	29.14	0.00	0.00
FBC	16	28.89	20.92	21.01	29.17	0.00	0.00
FBC	17	28.95	20.86	20.98	29.21	0.00	0.00
FBC	18	28.82	21.00	21.06	29.11	0.00	0.00
FBC	19	28.80	21.02	21.17	29.01	0.01	0.00
FBC	20	28.77	20.98	21.11	29.13	0.18	0.00
FBC	21	28.61	21.15	21.38	28.86	0.00	0.00
FBC	22	28.56	21.19	21.38	28.87	0.00	0.00
FBC	23	28.74	21.07	21.24	28.95	0.00	0.00
FBC	24	28.52	21.29	21.45	28.73	0.00	0.00
FBC	25	28.55	21.27	21.42	28.76	0.00	0.00
FBC	26	28.50	21.27	21.52	28.71	0.00	0.00
FBC	27	28.51	21.31	21.41	28.77	0.00	0.00
FBC	28	28.43	21.42	21.49	28.66	0.00	0.00
FBC	29	28.38	21.37	21.53	28.73	0.00	0.00
FBC	30	28.27	21.50	21.57	28.66	0.00	0.00
FBC	31	28.37	21.41	21.55	28.67	0.01	0.00
FBC	32	28.31	21.49	21.68	28.52	0.00	0.00
FBC	33	28.21	21.61	21.67	28.51	0.00	0.00
FBC	34	28.22	21.48	21.69	28.62	0.00	0.00
FBC	35	28.16	21.56	21.84	28.44	0.00	0.00
FBC	36	28.21	21.54	21.61	28.64	0.00	0.00
FBC	37	28.23	21.51	21.65	28.61	0.00	0.00
FBC	38	28.18	21.58	21.74	28.51	0.00	0.00
FBC	39	28.30	21.53	21.67	28.51	0.00	0.00
FBC	40	28.13	21.63	21.74	28.50	0.01	0.00
FBC	41	28.15	21.64	21.79	28.42	0.00	0.00
FBC	42	28.24	21.56	21.71	28.49	0.00	0.00
FBC	43	28.21	21.62	21.69	28.48	0.00	0.00
FBC	44	28.04	21.67	21.81	28.49	0.01	0.00
FBC	45	28.07	21.67	21.84	28.43	0.00	0.00
FBC	46	28.06	21.70	21.84	28.40	0.00	0.00
FBC	47	28.14	21.64	21.77	28.45	0.00	0.00
FBC	48	28.19	21.61	21.78	28.41	0.00	0.00
FBC	49	28.14	21.65	21.82	28.39	0.01	0.00
FBC	50	28.17	21.65	21.81	28.37	0.00	0.00
FBC	51	28.04	21.70	21.87	28.39	0.00	0.00
FBC	52	28.12	21.74	21.85	28.29	0.00	0.00
FBC	53	28.15	21.69	21.79	28.37	0.00	0.00
FBC	54	28.01	21.76	21.84	28.40	0.00	0.00
FBC	55	28.06	21.70	21.86	28.38	0.03	0.00
FBC	56	28.03	21.75	21.92	28.31	0.00	0.00
FBC	57	28.02	21.78	21.90	28.30	0.01	0.00
FBC	58	28.14	21.62	21.85	28.39	0.00	0.00
FBC	59	28.15	21.69	21.89	28.26	0.00	0.00
FBC	60	28.06	21.74	21.92	28.28	0.00	0.00
FBC	61	28.09	21.73	21.91	28.28	0.01	0.00
FBC	62	28.06	21.76	21.88	28.30	0.04	0.00
FBC	63	28.06	21.76	21.78	28.40	0.01	0.00
FBC	64	28.00	21.80	21.82	28.38	0.00	0.00
FBC	65	28.04	21.74	21.83	28.39	0.00	0.00
FBC	66	28.09	21.69	21.90	28.32	0.00	0.00
FBC	67	28.02	21.74	21.88	28.35	0.00	0.00
FBC	68	28.08	21.67	21.85	28.40	0.07	0.00
FBC	69	28.18	21.66	21.75	28.41	0.01	0.00
FBC	70	28.06	21.73	21.87	28.35	0.00	0.00
FBC	71	28.08	21.70	21.83	28.39	0.11	0.00
FBC	72	28.12	21.73	21.79	28.35	0.00	0.00
FBC	73	28.13	21.65	21.87	28.35	0.00	0.00
FBC	74	28.08	21.75	21.83	28.33	0.00	0.00
FBC	75	28.05	21.76	21.89	28.30	0.00	0.00
FBC	76	28.01	21.68	21.95	28.35	0.00	0.00
FBC	77	28.02	21.74	21.90	28.34	0.00	0.00
FBC	78	28.04	21.77	21.84	28.35	0.00	0.00
FBC	79	28.07	21.75	21.80	28.38	0.00	0.00
FBC	80	28.01	21.82	21.92	28.26	0.00	0.00
FBC	81	28.09	21.69	21.87	28.35	0.00	0.00
FBC	82	28.07	21.71	21.91	28.31	0.04	0.00
FBC	83	28.09	21.75	21.85	28.31	0.22	0.00
FBC	84	28.01	21.85	21.88	28.25	0.00	0.00
FBC	85	28.03	21.79	21.97	28.21	0.00	0.00
FBC	86	28.05	21.76	21.93	28.26	0.00	0.00
FBC	87	28.03	21.73	21.93	28.31	0.01	0.00
FBC	88	27.98	21.80	21.98	28.24	0.00	0.00
FBC	89	28.03	21.84	21.91	28.22	0.01	0.00
FBC	90	28.02	21.76	21.88	28.33	0.00	0.00
FBC	91	28.00	21.83	21.96	28.21	0.01	0.00
FBC	92	28.09	21.75	21.84	28.32	0.00	0.00
FBC	93	28.03	21.83	21.87	28.28	0.00	0.00
FBC	94	28.02	21.80	21.92	28.26	0.00	0.00
FBC	95	28.00	21.83	21.88	28.30	0.00	0.00
FBC	96	27.93	21.88	21.94	28.25	0.02	0.00
FBC	97	28.00	21.86	21.88	28.26	0.00	0.00
FBC	98	28.05	21.81	21.78	28.36	0.00	0.00
FBC	99	27.98	21.82	21.94	28.26	0.00	0.00
FBC	100	27.91	21.83	21.98	28.27	0.00	0.00
FBC	101	27.96	21.80	21.92	28.31	0.00	0.00
FBC	102	28.08	21.72	21.87	28.32	0.00	0.00
FBC	103	28.06	21.81	21.89	28.24	0.02	0.00
FBC	104	28.05	21.77	21.84	28.34	0.00	0.00
FBC	105	28.04	21.79	21.94	28.23	0.01	0.00
FBC	106	28.01	21.80	21.91	28.29	0.00	0.00
FBC	107	28.10	21.72	21.84	28.34	0.08	0.00
FBC	108	28.15	21.70	21.81	28.35	0.04	0.00
FBC	109	28.13	21.70	21.83	28.35	0.07	0.00
FBC	110	28.09	21.74	21.76	28.41	0.00	0.00
FBC	111	28.06	21.70	21.83	28.42	0.00	0.00
FBC	112	28.14	21.72	21.78	28.37	0.00	0.00
FBC	113	28.11	21.70	21.79	28.41	0.05	0.00
FBC	114	28.05	21.70	21.85	28.40	0.00	0.00
FBC	115	28.17	21.71	21.82	28.29	0.00	0.00
FBC	116	28.01	21.74	21.87	28.38	0.02	0.00
FBC	117	28.03	21.73	21.88	28.36	0.00	0.00
FBC	118	28.12	21.73	21.81	28.34	0.00	0.00
FBC	119	28.13	21.70	21.78	28.39	0.00	0.00
FBC	120	28.07	21.69	21.87	28.37	0.00	0.00
FBC	121	28.14	21.66	21.84	28.36	0.01	0.00
FBC	122	28.14	21.64	21.84	28.38	0.11	0.00
FBC	123	28.01	21.70	21.82	28.47	0.24	0.00
FBC	124	28.06	21.69	21.93	28.32	0.00	0.00
FBC	125	28.02	21.75	21.94	28.29	0.00	0.00
FBC	126	28.06	21.73	21.84	28.37	0.00	0.00
FBC	127	28.03	21.77	21.86	28.34	0.01	0.00
FBC	128	28.10	21.71	21.86	28.33	0.04	0.00
FBC	129	28.10	21.74	21.86	28.30	0.00	0.00
FBC	130	28.04	21.74	21.82	28.39	0.01	0.00
FBC	131	28.11	21.69	21.84	28.36	0.01	0.00
FBC	132	28.14	21.73	21.75	28.38	0.09	0.00
FBC	133	28.15	21.67	21.80	28.39	0.00	0.00
FBC	134	28.04	21.75	21.81	28.39	0.03	0.00
FBC	135	28.12	21.69	21.87	28.32	0.00	0.00
FBC	136	28.05	21.68	21.83	28.44	0.00	0.00
FBC	137	28.14	21.68	21.84	28.35	0.00	0.00
FBC	138	28.17	21.66	21.77	28.40	0.00	0.00
FBC	139	28.18	21.67	21.75	28.40	0.00	0.00
FBC	140	28.16	21.59	21.76	28.49	0.00	0.00
FBC	141	28.25	21.54	21.75	28.47	0.00	0.00
FBC	142	28.20	21.55	21.75	28.50	0.00	0.00
FBC	143	28.26	21.58	21.71	28.46	0.01	0.00
FBC	144	28.18	21.62	21.77	28.43	0.00	0.00
FBC	145	28.15	21.66	21.81	28.38	0.00	0.00
FBC	146	28.23	21.54	21.66	28.57	0.00	0.00
FBC	147	28.07	21.73	21.90	28.30	0.09	0.00
FBC	148	28.28	21.55	21.66	28.50	0.00	0.00
FBC	149	28.41	21.37	21.47	28.75	0.00	0.00
FBC	150	28.44	21.41	21.47	28.68	0.01	0.00
# ACGT raw counters for first fragments. Use `grep ^FTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
FTC	60402078	46072409	46354061	60987793	27375
# ACGT content per cycle for last fragments. Use `grep ^LBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
# ACGT raw counters for last fragments. Use `grep ^LTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
LTC	0	0	0	0	0
# Insert sizes. Use `grep ^IS | cut -f 2-` to extract this part. The columns are: insert size, pairs total, inward oriented pairs, outward oriented pairs, other pairs
IS	0	0	0	0	0
IS	1	0	0	0	0
IS	2	0	0	0	0
IS	3	0	0	0	0
IS	4	0	0	0	0
IS	5	0	0	0	0
IS	6	0	0	0	0
IS	7	0	0	0	0
IS	8	0	0	0	0
IS	9	0	0	0	0
IS	10	0	0	0	0
IS	11	0	0	0	0
IS	12	0	0	0	0
IS	13	0	0	0	0
IS	14	0	0	0	0
IS	15	0	0	0	0
IS	16	0	0	0	0
IS	17	0	0	0	0
IS	18	0	0	0	0
IS	19	0	0	0	0
IS	20	0	0	0	0
IS	21	0	0	0	0
IS	22	0	0	0	0
IS	23	0	0	0	0
IS	24	0	0	0	0
IS	25	0	0	0	0
IS	26	0	0	0	0
IS	27	0	0	0	0
IS	28	0	0	0	0
IS	29	0	0	0	0
IS	30	0	0	0	0
IS	31	0	0	0	0
IS	32	0	0	0	0
IS	33	0	0	0	0
IS	34	0	0	0	0
IS	35	0	0	0	0
IS	36	0	0	0	0
IS	37	0	0	0	0
IS	38	0	0	0	0
IS	39	0	0	0	0
IS	40	0	0	0	0
IS	41	0	0	0	0
IS	42	0	0	0	0
IS	43	0	0	0	0
IS	44	0	0	0	0
IS	45	0	0	0	0
IS	46	0	0	0	0
IS	47	0	0	0	0
IS	48	0	0	0	0
IS	49	0	0	0	0
IS	50	0	0	0	0
IS	51	0	0	0	0
IS	52	0	0	0	0
IS	53	0	0	0	0
IS	54	0	0	0	0
IS	55	0	0	0	0
IS	56	0	0	0	0
IS	57	0	0	0	0
IS	58	0	0	0	0
IS	59	0	0	0	0
IS	60	0	0	0	0
IS	61	0	0	0	0
IS	62	0	0	0	0
IS	63	0	0	0	0
IS	64	0	0	0	0
IS	65	0	0	0	0
IS	66	0	0	0	0
IS	67	0	0	0	0
IS	68	0	0	0	0
IS	69	0	0	0	0
IS	70	0	0	0	0
IS	71	0	0	0	0
IS	72	0	0	0	0
IS	73	0	0	0	0
IS	74	0	0	0	0
IS	75	0	0	0	0
IS	76	0	0	0	0
IS	77	0	0	0	0
IS	78	0	0	0	0
IS	79	0	0	0	0
IS	80	0	0	0	0
IS	81	0	0	0	0
IS	82	0	0	0	0
IS	83	0	0	0	0
IS	84	0	0	0	0
IS	85	0	0	0	0
IS	86	0	0	0	0
IS	87	0	0	0	0
IS	88	0	0	0	0
IS	89	0	0	0	0
IS	90	0	0	0	0
IS	91	0	0	0	0
IS	92	0	0	0	0
IS	93	0	0	0	0
IS	94	0	0	0	0
IS	95	0	0	0	0
IS	96	0	0	0	0
IS	97	0	0	0	0
IS	98	0	0	0	0
IS	99	0	0	0	0
IS	100	0	0	0	0
IS	101	0	0	0	0
IS	102	0	0	0	0
IS	103	0	0	0	0
IS	104	0	0	0	0
IS	105	0	0	0	0
IS	106	0	0	0	0
IS	107	0	0	0	0
IS	108	0	0	0	0
IS	109	0	0	0	0
IS	110	0	0	0	0
IS	111	0	0	0	0
IS	112	0	0	0	0
IS	113	0	0	0	0
IS	114	0	0	0	0
IS	115	0	0	0	0
IS	116	0	0	0	0
IS	117	0	0	0	0
IS	118	0	0	0	0
IS	119	0	0	0	0
IS	120	0	0	0	0
IS	121	0	0	0	0
IS	122	0	0	0	0
IS	123	0	0	0	0
IS	124	0	0	0	0
IS	125	0	0	0	0
IS	126	0	0	0	0
IS	127	0	0	0	0
IS	128	0	0	0	0
IS	129	0	0	0	0
IS	130	0	0	0	0
IS	131	0	0	0	0
IS	132	0	0	0	0
IS	133	0	0	0	0
IS	134	0	0	0	0
IS	135	0	0	0	0
IS	136	0	0	0	0
IS	137	0	0	0	0
IS	138	0	0	0	0
IS	139	0	0	0	0
IS	140	0	0	0	0
IS	141	0	0	0	0
IS	142	0	0	0	0
IS	143	0	0	0	0
IS	144	0	0	0	0
IS	145	0	0	0	0
IS	146	0	0	0	0
IS	147	0	0	0	0
IS	148	0	0	0	0
IS	149	0	0	0	0
IS	150	0	0	0	0
IS	151	0	0	0	0
IS	152	0	0	0	0
IS	153	0	0	0	0
IS	154	0	0	0	0
IS	155	0	0	0	0
IS	156	0	0	0	0
IS	157	0	0	0	0
IS	158	0	0	0	0
IS	159	0	0	0	0
IS	160	0	0	0	0
IS	161	0	0	0	0
IS	162	0	0	0	0
IS	163	0	0	0	0
IS	164	0	0	0	0
IS	165	0	0	0	0
IS	166	0	0	0	0
IS	167	0	0	0	0
IS	168	0	0	0	0
IS	169	0	0	0	0
IS	170	0	0	0	0
IS	171	0	0	0	0
IS	172	0	0	0	0
IS	173	0	0	0	0
IS	174	0	0	0	0
IS	175	0	0	0	0
IS	176	0	0	0	0
IS	177	0	0	0	0
IS	178	0	0	0	0
IS	179	0	0	0	0
IS	180	0	0	0	0
IS	181	0	0	0	0
IS	182	0	0	0	0
IS	183	0	0	0	0
IS	184	0	0	0	0
IS	185	0	0	0	0
IS	186	0	0	0	0
IS	187	0	0	0	0
IS	188	0	0	0	0
IS	189	0	0	0	0
IS	190	0	0	0	0
IS	191	0	0	0	0
IS	192	0	0	0	0
IS	193	0	0	0	0
IS	194	0	0	0	0
IS	195	0	0	0	0
IS	196	0	0	0	0
IS	197	0	0	0	0
IS	198	0	0	0	0
IS	199	0	0	0	0
IS	200	0	0	0	0
IS	201	0	0	0	0
IS	202	0	0	0	0
IS	203	0	0	0	0
IS	204	0	0	0	0
IS	205	0	0	0	0
IS	206	0	0	0	0
IS	207	0	0	0	0
IS	208	0	0	0	0
IS	209	0	0	0	0
IS	210	0	0	0	0
IS	211	0	0	0	0
IS	212	0	0	0	0
IS	213	0	0	0	0
IS	214	0	0	0	0
IS	215	0	0	0	0
IS	216	0	0	0	0
IS	217	0	0	0	0
IS	218	0	0	0	0
IS	219	0	0	0	0
IS	220	0	0	0	0
IS	221	0	0	0	0
IS	222	0	0	0	0
IS	223	0	0	0	0
IS	224	0	0	0	0
IS	225	0	0	0	0
IS	226	0	0	0	0
IS	227	0	0	0	0
IS	228	0	0	0	0
IS	229	0	0	0	0
IS	230	0	0	0	0
IS	231	0	0	0	0
IS	232	0	0	0	0
IS	233	0	0	0	0
IS	234	0	0	0	0
IS	235	0	0	0	0
IS	236	0	0	0	0
IS	237	0	0	0	0
IS	238	0	0	0	0
IS	239	0	0	0	0
IS	240	0	0	0	0
IS	241	0	0	0	0
IS	242	0	0	0	0
IS	243	0	0	0	0
IS	244	0	0	0	0
IS	245	0	0	0	0
IS	246	0	0	0	0
IS	247	0	0	0	0
IS	248	0	0	0	0
IS	249	0	0	0	0
IS	250	0	0	0	0
IS	251	0	0	0	0
IS	252	0	0	0	0
IS	253	0	0	0	0
IS	254	0	0	0	0
IS	255	0	0	0	0
IS	256	0	0	0	0
IS	257	0	0	0	0
IS	258	0	0	0	0
IS	259	0	0	0	0
IS	260	0	0	0	0
IS	261	0	0	0	0
