GCT	35	27.59	22.10	21.87	28.44
GCT	36	27.96	21.78	21.88	28.37
GCT	37	27.98	21.83	21.66	28.53
GCT	38	27.88	21.78	22.10	28.24
GCT	39	27.94	21.71	21.93	28.42
GCT	40	27.74	21.82	22.08	28.36
GCT	41	27.82	21.89	22.25	28.04
GCT	42	27.89	22.08	21.97	28.06
GCT	43	27.44	22.13	21.97	28.46
GCT	44	27.78	22.01	21.96	28.24
GCT	45	27.43	22.13	22.24	28.20
GCT	46	27.76	22.14	22.09	28.01
GCT	47	27.75	22.15	21.91	28.19
GCT	48	27.51	21.94	22.05	28.51
GCT	49	27.52	22.27	22.00	28.21
GCT	50	27.86	21.86	22.12	28.15
GCT	51	27.37	22.14	22.06	28.42
GCT	52	27.93	22.20	21.85	28.01
GCT	53	27.54	22.26	22.06	28.14
GCT	54	27.66	22.24	21.93	28.17
GCT	55	27.67	22.11	22.06	28.16
GCT	56	27.66	22.15	22.19	28.00
GCT	57	27.70	22.33	22.05	27.92
GCT	58	27.75	21.86	21.89	28.51
GCT	59	27.54	22.22	22.21	28.03
GCT	60	27.52	22.18	22.13	28.17
GCT	61	27.68	22.17	21.97	28.18
GCT	62	27.63	22.25	22.10	28.02
GCT	63	27.64	22.17	22.15	28.05
GCT	64	27.61	22.10	22.21	28.09
GCT	65	27.58	22.10	22.28	28.04
GCT	66	27.42	22.08	22.08	28.42
GCT	67	27.51	22.19	21.94	28.37
GCT	68	27.59	22.14	21.89	28.39
GCT	69	27.75	22.08	22.13	28.04
GCT	70	27.87	21.98	22.33	27.82
GCT	71	27.88	21.82	22.35	27.95
GCT	72	27.66	22.01	22.34	27.98
GCT	73	27.50	22.27	22.05	28.19
GCT	74	27.64	21.91	22.20	28.24
GCT	75	27.68	22.13	22.24	27.94
GCT	76	27.43	22.06	22.38	28.13
GCT	77	27.46	21.92	22.29	28.33
GCT	78	27.71	22.08	22.14	28.06
GCT	79	27.79	21.85	22.33	28.03
GCT	80	27.78	22.20	22.27	27.75
GCT	81	27.72	22.12	22.18	27.99
GCT	82	27.81	22.01	22.26	27.92
GCT	83	27.83	22.03	22.12	28.03
GCT	84	27.62	22.15	22.18	28.05
GCT	85	27.50	22.29	22.18	28.03
GCT	86	27.63	22.15	22.11	28.11
GCT	87	27.80	22.28	21.91	28.01
GCT	88	27.71	22.11	22.28	27.91
GCT	89	27.40	22.48	22.03	28.09
GCT	90	27.38	22.23	22.26	28.13
GCT	91	27.57	22.22	22.13	28.09
GCT	92	27.76	22.26	22.21	27.77
GCT	93	27.89	22.35	21.87	27.89
GCT	94	27.74	22.33	21.95	27.99
GCT	95	27.61	22.26	22.09	28.04
GCT	96	27.73	22.33	21.85	28.09
GCT	97	27.77	22.27	22.00	27.96
GCT	98	27.54	22.25	22.13	28.08
GCT	99	27.55	22.21	22.06	28.18
GCT	100	27.55	22.00	22.19	28.26
GCT	101	27.49	22.12	22.09	28.31
GCT	102	27.86	22.04	22.07	28.03
GCT	103	27.64	22.02	22.17	28.17
GCT	104	27.40	22.33	22.30	27.98
GCT	105	27.74	22.04	22.27	27.94
GCT	106	27.70	22.12	22.32	27.86
GCT	107	27.55	22.21	22.11	28.13
GCT	108	27.73	22.13	22.16	27.98
GCT	109	27.88	22.02	21.90	28.20
GCT	110	27.72	22.17	21.87	28.24
GCT	111	27.90	21.83	22.36	27.92
GCT	112	27.80	22.03	22.15	28.01
GCT	113	27.86	21.96	21.95	28.23
GCT	114	27.85	21.91	22.24	28.01
GCT	115	27.95	21.96	22.16	27.93
GCT	116	28.06	21.93	22.18	27.83
GCT	117	28.08	21.97	22.01	27.93
GCT	118	27.84	21.99	22.00	28.17
GCT	119	27.87	22.03	22.00	28.10
GCT	120	28.06	21.96	22.17	27.81
GCT	121	27.89	22.14	21.93	28.05
GCT	122	27.84	21.83	21.98	28.36
GCT	123	28.11	21.77	22.24	27.89
GCT	124	27.85	21.88	22.12	28.15
GCT	125	27.78	22.09	22.25	27.88
GCT	126	27.88	21.98	22.03	28.10
GCT	127	28.14	22.16	22.09	27.61
GCT	128	28.14	22.06	21.95	27.86
GCT	129	27.65	21.95	22.29	28.11
GCT	130	27.82	22.00	22.33	27.85
GCT	131	28.09	21.82	22.00	28.08
GCT	132	28.05	22.12	22.20	27.62
GCT	133	28.02	21.87	22.00	28.10
GCT	134	28.10	21.77	22.27	27.85
GCT	135	27.93	21.97	22.23	27.87
GCT	136	28.17	21.88	22.16	27.79
GCT	137	28.06	21.85	21.91	28.17
GCT	138	27.74	21.77	22.11	28.37
GCT	139	27.69	21.96	22.06	28.30
GCT	140	28.14	21.50	22.02	28.34
GCT	141	28.11	21.67	22.07	28.15
GCT	142	28.12	21.55	22.05	28.27
GCT	143	28.22	21.69	22.03	28.06
GCT	144	28.15	21.68	21.90	28.26
GCT	145	28.11	21.79	21.96	28.14
GCT	146	28.49	21.42	21.81	28.28
GCT	147	28.18	21.23	22.91	27.69
GCT	148	28.32	21.43	22.51	27.74
GCT	149	28.27	20.91	22.14	28.68
GCT	150	28.85	21.01	21.84	28.30
# ACGT content per cycle for first fragments. Use `grep ^FBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
FBC	1	27.40	22.42	22.59	27.59	0.01	0.00
FBC	2	29.17	20.76	20.92	29.15	0.00	0.00
FBC	3	30.65	19.34	19.52	30.48	0.00	0.00
FBC	4	29.22	20.38	20.90	29.51	0.00	0.00
FBC	5	29.33	20.40	20.66	29.61	0.00	0.00
FBC	6	28.99	20.65	20.97	29.39	0.00	0.00
FBC	7	29.37	20.70	20.59	29.34	0.00	0.00
FBC	8	29.10	20.49	20.61	29.81	0.02	0.00
FBC	9	28.67	21.00	21.22	29.11	0.00	0.00
FBC	10	28.68	21.27	21.47	28.58	0.00	0.00
FBC	11	28.52	21.31	21.32	28.85	0.00	0.00
FBC	12	28.13	21.53	21.44	28.91	0.00	0.00
FBC	13	28.80	21.23	21.07	28.90	0.00	0.00
FBC	14	28.65	21.31	21.30	28.75	0.00	0.00
FBC	15	28.52	21.32	21.09	29.06	0.00	0.00
FBC	16	28.81	21.09	21.03	29.07	0.00	0.00
FBC	17	28.71	20.99	21.47	28.83	0.00	0.00
FBC	18	28.67	21.23	21.48	28.61	0.00	0.00
FBC	19	28.53	21.29	21.32	28.86	0.00	0.00
FBC	20	28.39	21.28	21.29	29.05	0.19	0.00
FBC	21	28.33	21.37	21.54	28.76	0.00	0.00
FBC	22	28.36	21.29	21.55	28.80	0.00	0.00
FBC	23	28.44	21.19	21.56	28.81	0.00	0.00
FBC	24	28.28	21.63	21.68	28.41	0.00	0.00
FBC	25	28.31	21.43	21.62	28.65	0.00	0.00
FBC	26	28.36	21.49	21.67	28.48	0.00	0.00
FBC	27	28.06	21.42	21.66	28.86	0.00	0.00
FBC	28	28.14	21.74	21.73	28.40	0.00	0.00
FBC	29	28.44	21.70	21.54	28.32	0.00	0.00
FBC	30	27.86	21.60	22.06	28.48	0.00	0.00
FBC	31	28.16	21.63	21.97	28.24	0.01	0.00
FBC	32	28.02	21.78	21.89	28.30	0.00	0.00
FBC	33	28.09	22.03	21.79	28.09	0.00	0.00
FBC	34	27.84	21.81	22.13	28.22	0.00	0.00
FBC	35	27.82	21.92	22.05	28.21	0.00	0.00
FBC	36	27.80	21.85	21.81	28.54	0.00	0.00
FBC	37	27.97	21.59	21.90	28.53	0.00	0.00
FBC	38	28.03	21.86	22.03	28.09	0.00	0.00
FBC	39	28.01	21.76	21.88	28.35	0.00	0.00
FBC	40	27.93	21.96	21.95	28.16	0.00	0.00
FBC	41	27.89	22.00	22.14	27.97	0.00	0.00
FBC	42	27.92	21.96	22.09	28.03	0.00	0.00
FBC	43	27.80	22.07	22.03	28.10	0.00	0.00
FBC	44	28.01	21.84	22.13	28.01	0.01	0.00
FBC	45	27.62	22.13	22.25	28.01	0.00	0.00
FBC	46	27.84	22.00	22.23	27.93	0.00	0.00
FBC	47	27.85	21.88	22.17	28.09	0.00	0.00
FBC	48	28.05	22.08	21.91	27.96	0.00	0.00
FBC	49	27.75	22.00	22.27	27.98	0.01	0.00
FBC	50	27.79	21.93	22.06	28.22	0.00	0.00
FBC	51	27.90	21.97	22.23	27.90	0.00	0.00
FBC	52	27.92	21.87	22.19	28.02	0.00	0.00
FBC	53	27.73	21.98	22.34	27.95	0.01	0.00
FBC	54	27.88	21.96	22.20	27.96	0.00	0.00
FBC	55	27.76	21.92	22.26	28.06	0.04	0.00
FBC	56	27.86	22.04	22.30	27.80	0.00	0.00
FBC	57	27.78	22.29	22.08	27.84	0.02	0.00
FBC	58	28.06	21.76	21.98	28.19	0.00	0.00
FBC	59	27.78	21.90	22.53	27.79	0.00	0.00
FBC	60	27.64	21.88	22.43	28.05	0.00	0.00
FBC	61	27.92	21.94	22.20	27.94	0.00	0.00
FBC	62	27.82	22.05	22.30	27.83	0.04	0.00
FBC	63	27.86	22.09	22.23	27.82	0.00	0.00
FBC	64	27.55	22.12	22.18	28.14	0.00	0.00
FBC	65	27.76	22.10	22.29	27.85	0.00	0.00
FBC	66	27.88	22.11	22.05	27.97	0.00	0.00
FBC	67	27.84	21.98	22.15	28.04	0.00	0.00
FBC	68	27.92	21.93	22.09	28.06	0.07	0.00
FBC	69	27.77	21.91	22.31	28.01	0.00	0.00
FBC	70	27.90	22.02	22.29	27.79	0.00	0.00
FBC	71	28.07	21.94	22.22	27.77	0.11	0.00
FBC	72	27.68	22.35	22.00	27.96	0.00	0.00
FBC	73	27.78	22.21	22.10	27.91	0.00	0.00
FBC	74	27.90	21.78	22.34	27.98	0.00	0.00
FBC	75	27.78	22.10	22.27	27.85	0.00	0.00
FBC	76	27.62	22.26	22.17	27.95	0.00	0.00
FBC	77	27.70	21.85	22.36	28.09	0.00	0.00
FBC	78	27.84	22.20	22.02	27.94	0.00	0.00
FBC	79	27.95	21.91	22.26	27.87	0.00	0.00
FBC	80	27.82	22.13	22.34	27.71	0.00	0.00
FBC	81	27.76	22.17	22.12	27.95	0.00	0.00
FBC	82	27.92	22.12	22.16	27.81	0.04	0.00
FBC	83	27.76	21.96	22.19	28.09	0.21	0.00
FBC	84	27.59	22.10	22.23	28.08	0.00	0.00
FBC	85	27.70	22.10	22.37	27.83	0.00	0.00
FBC	86	27.78	22.04	22.22	27.97	0.00	0.00
FBC	87	27.74	21.92	22.27	28.07	0.01	0.00
FBC	88	27.46	22.03	22.36	28.15	0.00	0.00
FBC	89	27.72	22.12	22.38	27.78	0.01	0.00
FBC	90	27.67	22.10	22.39	27.84	0.00	0.00
FBC	91	27.67	22.17	22.18	27.99	0.01	0.00
FBC	92	27.70	22.24	22.23	27.83	0.00	0.00
FBC	93	27.77	22.06	22.16	28.01	0.00	0.00
FBC	94	27.72	22.03	22.24	28.01	0.00	0.00
FBC	95	27.63	22.16	22.19	28.02	0.00	0.00
FBC	96	27.89	22.11	22.07	27.93	0.01	0.00
FBC	97	27.92	21.80	22.47	27.81	0.00	0.00
FBC	98	27.76	22.09	22.30	27.86	0.00	0.00
FBC	99	27.85	22.04	22.23	27.88	0.00	0.00
FBC	100	27.85	22.08	22.11	27.96	0.00	0.00
FBC	101	27.63	21.95	22.26	28.16	0.00	0.00
FBC	102	27.69	22.11	22.01	28.20	0.00	0.00
FBC	103	27.95	22.08	22.11	27.86	0.02	0.00
FBC	104	27.50	22.23	22.39	27.88	0.00	0.00
FBC	105	27.95	21.92	22.39	27.74	0.01	0.00
FBC	106	27.67	22.20	22.24	27.89	0.00	0.00
FBC	107	27.72	21.99	22.33	27.96	0.08	0.00
FBC	108	27.59	22.13	22.16	28.12	0.04	0.00
FBC	109	27.96	21.72	22.21	28.12	0.07	0.00
FBC	110	27.71	21.85	22.19	28.25	0.00	0.00
FBC	111	27.86	21.96	22.22	27.96	0.00	0.00
FBC	112	27.62	22.01	22.17	28.20	0.00	0.00
FBC	113	27.94	21.79	22.12	28.15	0.05	0.00
FBC	114	27.59	22.01	22.13	28.27	0.00	0.00
FBC	115	27.57	21.84	22.29	28.31	0.00	0.00
FBC	116	27.59	22.22	21.89	28.30	0.03	0.00
FBC	117	27.92	21.83	22.15	28.10	0.00	0.00
FBC	118	28.01	22.00	21.99	28.00	0.00	0.00
FBC	119	28.05	22.01	22.01	27.93	0.00	0.00
FBC	120	27.58	22.24	21.89	28.29	0.00	0.00
FBC	121	27.89	22.03	22.03	28.05	0.01	0.00
FBC	122	27.85	21.83	21.98	28.35	0.11	0.00
FBC	123	27.82	22.02	21.98	28.17	0.24	0.00
FBC	124	27.77	21.93	22.07	28.23	0.00	0.00
FBC	125	27.67	22.21	22.13	27.99	0.00	0.00
FBC	126	27.78	21.88	22.13	28.21	0.00	0.00
FBC	127	27.71	21.95	22.31	28.03	0.01	0.00
FBC	128	27.83	21.88	22.13	28.16	0.05	0.00
FBC	129	27.84	22.06	22.17	27.92	0.00	0.00
FBC	130	27.59	22.25	22.08	28.08	0.00	0.00
FBC	131	28.07	21.81	22.01	28.11	0.00	0.00
FBC	132	27.89	22.09	22.23	27.79	0.10	0.00
FBC	133	28.01	21.83	22.04	28.12	0.00	0.00
FBC	134	27.85	21.97	22.08	28.10	0.03	0.00
FBC	135	27.89	22.06	22.15	27.91	0.00	0.00
FBC	136	28.04	21.96	22.08	27.92	0.00	0.00
FBC	137	28.10	21.74	22.03	28.13	0.00	0.00
FBC	138	28.01	21.75	22.14	28.10	0.00	0.00
FBC	139	27.98	21.89	22.12	28.01	0.00	0.00
FBC	140	28.21	21.56	21.96	28.27	0.00	0.00
FBC	141	27.93	21.81	21.93	28.34	0.00	0.00
FBC	142	28.27	21.62	21.99	28.12	0.00	0.00
FBC	143	28.00	21.87	21.85	28.27	0.00	0.00
FBC	144	28.11	21.67	21.92	28.30	0.00	0.00
FBC	145	28.08	21.67	22.08	28.17	0.00	0.00
FBC	146	28.34	21.54	21.69	28.43	0.00	0.00
FBC	147	27.75	21.98	22.15	28.11	0.08	0.00
FBC	148	28.03	22.00	21.94	28.03	0.00	0.00
FBC	149	28.25	21.47	21.58	28.70	0.00	0.00
FBC	150	28.54	21.42	21.43	28.61	0.01	0.00
# ACGT raw counters for first fragments. Use `grep ^FTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
FTC	4549017	3541947	3567802	4584799	2004
# ACGT content per cycle for last fragments. Use `grep ^LBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
# ACGT raw counters for last fragments. Use `grep ^LTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
LTC	0	0	0	0	0
# Insert sizes. Use `grep ^IS | cut -f 2-` to extract this part. The columns are: insert size, pairs total, inward oriented pairs, outward oriented pairs, other pairs
IS	0	0	0	0	0
IS	1	0	0	0	0
IS	2	0	0	0	0
IS	3	0	0	0	0
IS	4	0	0	0	0
IS	5	0	0	0	0
IS	6	0	0	0	0
IS	7	0	0	0	0
IS	8	0	0	0	0
IS	9	0	0	0	0
IS	10	0	0	0	0
IS	11	0	0	0	0
IS	12	0	0	0	0
IS	13	0	0	0	0
IS	14	0	0	0	0
IS	15	0	0	0	0
IS	16	0	0	0	0
IS	17	0	0	0	0
IS	18	0	0	0	0
IS	19	0	0	0	0
IS	20	0	0	0	0
IS	21	0	0	0	0
IS	22	0	0	0	0
IS	23	0	0	0	0
IS	24	0	0	0	0
IS	25	0	0	0	0
IS	26	0	0	0	0
IS	27	0	0	0	0
IS	28	0	0	0	0
IS	29	0	0	0	0
IS	30	0	0	0	0
IS	31	0	0	0	0
IS	32	0	0	0	0
IS	33	0	0	0	0
IS	34	0	0	0	0
IS	35	0	0	0	0
IS	36	0	0	0	0
IS	37	0	0	0	0
IS	38	0	0	0	0
IS	39	0	0	0	0
IS	40	0	0	0	0
IS	41	0	0	0	0
IS	42	0	0	0	0
IS	43	0	0	0	0
IS	44	0	0	0	0
IS	45	0	0	0	0
IS	46	0	0	0	0
IS	47	0	0	0	0
IS	48	0	0	0	0
IS	49	0	0	0	0
IS	50	0	0	0	0
IS	51	0	0	0	0
IS	52	0	0	0	0
IS	53	0	0	0	0
IS	54	0	0	0	0
IS	55	0	0	0	0
IS	56	0	0	0	0
IS	57	0	0	0	0
IS	58	0	0	0	0
IS	59	0	0	0	0
IS	60	0	0	0	0
IS	61	0	0	0	0
IS	62	0	0	0	0
IS	63	0	0	0	0
IS	64	0	0	0	0
IS	65	0	0	0	0
IS	66	0	0	0	0
IS	67	0	0	0	0
IS	68	0	0	0	0
IS	69	0	0	0	0
IS	70	0	0	0	0
IS	71	0	0	0	0
IS	72	0	0	0	0
IS	73	0	0	0	0
IS	74	0	0	0	0
IS	75	0	0	0	0
IS	76	0	0	0	0
IS	77	0	0	0	0
IS	78	0	0	0	0
IS	79	0	0	0	0
IS	80	0	0	0	0
IS	81	0	0	0	0
IS	82	0	0	0	0
IS	83	0	0	0	0
IS	84	0	0	0	0
IS	85	0	0	0	0
IS	86	0	0	0	0
IS	87	0	0	0	0
IS	88	0	0	0	0
IS	89	0	0	0	0
IS	90	0	0	0	0
IS	91	0	0	0	0
IS	92	0	0	0	0
IS	93	0	0	0	0
IS	94	0	0	0	0
IS	95	0	0	0	0
IS	96	0	0	0	0
IS	97	0	0	0	0
IS	98	0	0	0	0
IS	99	0	0	0	0
IS	100	0	0	0	0
IS	101	0	0	0	0
IS	102	0	0	0	0
IS	103	0	0	0	0
IS	104	0	0	0	0
IS	105	0	0	0	0
IS	106	0	0	0	0
IS	107	0	0	0	0
IS	108	0	0	0	0
IS	109	0	0	0	0
IS	110	0	0	0	0
IS	111	0	0	0	0
IS	112	0	0	0	0
IS	113	0	0	0	0
IS	114	0	0	0	0
IS	115	0	0	0	0
IS	116	0	0	0	0
IS	117	0	0	0	0
IS	118	0	0	0	0
IS	119	0	0	0	0
IS	120	0	0	0	0
IS	121	0	0	0	0
IS	122	0	0	0	0
IS	123	0	0	0	0
IS	124	0	0	0	0
IS	125	0	0	0	0
IS	126	0	0	0	0
IS	127	0	0	0	0
IS	128	0	0	0	0
IS	129	0	0	0	0
IS	130	0	0	0	0
IS	131	0	0	0	0
IS	132	0	0	0	0
IS	133	0	0	0	0
IS	134	0	0	0	0
IS	135	0	0	0	0
IS	136	0	0	0	0
IS	137	0	0	0	0
IS	138	0	0	0	0
IS	139	0	0	0	0
IS	140	0	0	0	0
IS	141	0	0	0	0
IS	142	0	0	0	0
IS	143	0	0	0	0
IS	144	0	0	0	0
IS	145	0	0	0	0
IS	146	0	0	0	0
IS	147	0	0	0	0
IS	148	0	0	0	0
IS	149	0	0	0	0
IS	150	0	0	0	0
IS	151	0	0	0	0
IS	152	0	0	0	0
IS	153	0	0	0	0
IS	154	0	0	0	0
IS	155	0	0	0	0
IS	156	0	0	0	0
IS	157	0	0	0	0
IS	158	0	0	0	0
IS	159	0	0	0	0
IS	160	0	0	0	0
IS	161	0	0	0	0
IS	162	0	0	0	0
IS	163	0	0	0	0
IS	164	0	0	0	0
IS	165	0	0	0	0
IS	166	0	0	0	0
IS	167	0	0	0	0
IS	168	0	0	0	0
IS	169	0	0	0	0
IS	170	0	0	0	0
IS	171	0	0	0	0
IS	172	0	0	0	0
IS	173	0	0	0	0
IS	174	0	0	0	0
IS	175	0	0	0	0
IS	176	0	0	0	0
IS	177	0	0	0	0
IS	178	0	0	0	0
IS	179	0	0	0	0
IS	180	0	0	0	0
IS	181	0	0	0	0
IS	182	0	0	0	0
IS	183	0	0	0	0
IS	184	0	0	0	0
IS	185	0	0	0	0
IS	186	0	0	0	0
IS	187	0	0	0	0
IS	188	0	0	0	0
IS	189	0	0	0	0
IS	190	0	0	0	0
IS	191	0	0	0	0
IS	192	0	0	0	0
IS	193	0	0	0	0
IS	194	0	0	0	0
IS	195	0	0	0	0
IS	196	0	0	0	0
IS	197	0	0	0	0
IS	198	0	0	0	0
IS	199	0	0	0	0
IS	200	0	0	0	0
IS	201	0	0	0	0
IS	202	0	0	0	0
IS	203	0	0	0	0
IS	204	0	0	0	0
IS	205	0	0	0	0
IS	206	0	0	0	0
IS	207	0	0	0	0
IS	208	0	0	0	0
IS	209	0	0	0	0
IS	210	0	0	0	0
IS	211	0	0	0	0
IS	212	0	0	0	0
IS	213	0	0	0	0
IS	214	0	0	0	0
IS	215	0	0	0	0
IS	216	0	0	0	0
IS	217	0	0	0	0
IS	218	0	0	0	0
IS	219	0	0	0	0
IS	220	0	0	0	0
IS	221	0	0	0	0
IS	222	0	0	0	0
IS	223	0	0	0	0
IS	224	0	0	0	0
IS	225	0	0	0	0
IS	226	0	0	0	0
IS	227	0	0	0	0
IS	228	0	0	0	0
IS	229	0	0	0	0
IS	230	0	0	0	0
IS	231	0	0	0	0
IS	232	0	0	0	0
IS	233	0	0	0	0
IS	234	0	0	0	0
IS	235	0	0	0	0
IS	236	0	0	0	0
IS	237	0	0	0	0
IS	238	0	0	0	0
IS	239	0	0	0	0
IS	240	0	0	0	0
IS	241	0	0	0	0
IS	242	0	0	0	0
IS	243	0	0	0	0
IS	244	0	0	0	0
IS	245	0	0	0	0
IS	246	0	0	0	0
IS	247	0	0	0	0
IS	248	0	0	0	0
IS	249	0	0	0	0
IS	250	0	0	0	0
IS	251	0	0	0	0
IS	252	0	0	0	0
IS	253	0	0	0	0
IS	254	0	0	0	0
IS	255	0	0	0	0
IS	256	0	0	0	0
IS	257	0	0	0	0
IS	258	0	0	0	0
IS	259	0	0	0	0
IS	260	0	0	0	0
IS	261	0	0	0	0
IS	262	0	0	0	0
IS	263	0	0	0	0
IS	264	0	0	0	0
IS	265	0	0	0	0
IS	266	0	0	0	0
IS	267	0	0	0	0
IS	268	0	0	0	0
IS	269	0	0	0	0
IS	270	0	0	0	0
IS	271	0	0	0	0
IS	272	0	0	0	0
IS	273	0	0	0	0
IS	274	0	0	0	0
IS	275	0	0	0	0
IS	276	0	0	0	0
IS	277	0	0	0	0
IS	278	0	0	0	0
IS	279	0	0	0	0
IS	280	0	0	0	0
IS	281	0	0	0	0
IS	282	0	0	0	0
IS	283	0	0	0	0
IS	284	0	0	0	0
IS	285	0	0	0	0
IS	286	0	0	0	0
IS	287	0	0	0	0
IS	288	0	0	0	0
IS	289	0	0	0	0
IS	290	0	0	0	0
IS	291	0	0	0	0
IS	292	0	0	0	0
IS	293	0	0	0	0
IS	294	0	0	0	0
IS	295	0	0	0	0
IS	296	0	0	0	0
IS	297	0	0	0	0
IS	298	0	0	0	0
IS	299	0	0	0	0
IS	300	0	0	0	0
IS	301	0	0	0	0
IS	302	0	0	0	0
IS	303	0	0	0	0
IS	304	0	0	0	0
IS	305	0	0	0	0
IS	306	0	0	0	0
IS	307	0	0	0	0
IS	308	0	0	0	0
IS	309	0	0	0	0
IS	310	0	0	0	0
IS	311	0	0	0	0
IS	312	0	0	0	0
IS	313	0	0	0	0
IS	314	0	0	0	0
IS	315	0	0	0	0
IS	316	0	0	0	0
IS	317	0	0	0	0
IS	318	0	0	0	0
IS	319	0	0	0	0
IS	320	0	0	0	0
IS	321	0	0	0	0
IS	322	0	0	0	0
IS	323	0	0	0	0
IS	324	0	0	0	0
IS	325	0	0	0	0
IS	326	0	0	0	0
IS	327	0	0	0	0
IS	328	0	0	0	0
IS	329	0	0	0	0
IS	330	0	0	0	0
IS	331	0	0	0	0
IS	332	0	0	0	0
IS	333	0	0	0	0
IS	334	0	0	0	0
IS	335	0	0	0	0
IS	336	0	0	0	0
IS	337	0	0	0	0
IS	338	0	0	0	0
IS	339	0	0	0	0
IS	340	0	0	0	0
IS	341	0	0	0	0
IS	342	0	0	0	0
IS	343	0	0	0	0
IS	344	0	0	0	0
IS	345	0	0	0	0
IS	346	0	0	0	0
IS	347	0	0	0	0
IS	348	0	0	0	0
IS	349	0	0	0	0
IS	350	0	0	0	0
IS	351	0	0	0	0
IS	352	0	0	0	0
IS	353	0	0	0	0
IS	354	0	0	0	0
IS	355	0	0	0	0
IS	356	0	0	0	0
IS	357	0	0	0	0
IS	358	0	0	0	0
IS	359	0	0	0	0
IS	360	0	0	0	0
IS	361	0	0	0	0
IS	362	0	0	0	0
IS	363	0	0	0	0
IS	364	0	0	0	0
IS	365	0	0	0	0
IS	366	0	0	0	0
IS	367	0	0	0	0
IS	368	0	0	0	0
IS	369	0	0	0	0
IS	370	0	0	0	0
IS	371	0	0	0	0
IS	372	0	0	0	0
IS	373	0	0	0	0
IS	374	0	0	0	0
IS	375	0	0	0	0
IS	376	0	0	0	0
IS	377	0	0	0	0
IS	378	0	0	0	0
IS	379	0	0	0	0
IS	380	0	0	0	0
IS	381	0	0	0	0
IS	382	0	0	0	0
IS	383	0	0	0	0
IS	384	0	0	0	0
IS	385	0	0	0	0
IS	386	0	0	0	0
IS	387	0	0	0	0
IS	388	0	0	0	0
IS	389	0	0	0	0
IS	390	0	0	0	0
IS	391	0	0	0	0
IS	392	0	0	0	0
IS	393	0	0	0	0
IS	394	0	0	0	0
IS	395	0	0	0	0
IS	396	0	0	0	0
IS	397	0	0	0	0
IS	398	0	0	0	0
IS	399	0	0	0	0
IS	400	0	0	0	0
IS	401	0	0	0	0
IS	402	0	0	0	0
IS	403	0	0	0	0
IS	404	0	0	0	0
IS	405	0	0	0	0
IS	406	0	0	0	0
IS	407	0	0	0	0
IS	408	0	0	0	0
IS	409	0	0	0	0
IS	410	0	0	0	0
IS	411	0	0	0	0
IS	412	0	0	0	0
IS	413	0	0	0	0
IS	414	0	0	0	0
IS	415	0	0	0	0
IS	416	0	0	0	0
IS	417	0	0	0	0
IS	418	0	0	0	0
IS	419	0	0	0	0
IS	420	0	0	0	0
IS	421	0	0	0	0
IS	422	0	0	0	0
IS	423	0	0	0	0
IS	424	0	0	0	0
IS	425	0	0	0	0
IS	426	0	0	0	0
IS	427	0	0	0	0
IS	428	0	0	0	0
IS	429	0	0	0	0
IS	430	0	0	0	0
IS	431	0	0	0	0
IS	432	0	0	0	0
IS	433	0	0	0	0
IS	434	0	0	0	0
IS	435	0	0	0	0
IS	436	0	0	0	0
IS	437	0	0	0	0
IS	438	0	0	0	0
IS	439	0	0	0	0
IS	440	0	0	0	0
IS	441	0	0	0	0
IS	442	0	0	0	0
IS	443	0	0	0	0
IS	444	0	0	0	0
IS	445	0	0	0	0
IS	446	0	0	0	0
IS	447	0	0	0	0
IS	448	0	0	0	0
IS	449	0	0	0	0
IS	450	0	0	0	0
IS	451	0	0	0	0
IS	452	0	0	0	0
IS	453	0	0	0	0
IS	454	0	0	0	0
IS	455	0	0	0	0
IS	456	0	0	0	0
IS	457	0	0	0	0
IS	458	0	0	0	0
IS	459	0	0	0	0
IS	460	0	0	0	0
IS	461	0	0	0	0
IS	462	0	0	0	0
IS	463	0	0	0	0
IS	464	0	0	0	0
IS	465	0	0	0	0
IS	466	0	0	0	0
IS	467	0	0	0	0
IS	468	0	0	0	0
IS	469	0	0	0	0
IS	470	0	0	0	0
IS	471	0	0	0	0
IS	472	0	0	0	0
IS	473	0	0	0	0
IS	474	0	0	0	0
IS	475	0	0	0	0
IS	476	0	0	0	0
IS	477	0	0	0	0
IS	478	0	0	0	0
IS	479	0	0	0	0
IS	480	0	0	0	0
IS	481	0	0	0	0
IS	482	0	0	0	0
IS	483	0	0	0	0
IS	484	0	0	0	0
IS	485	0	0	0	0
IS	486	0	0	0	0
IS	487	0	0	0	0
IS	488	0	0	0	0
IS	489	0	0	0	0
IS	490	0	0	0	0
IS	491	0	0	0	0
IS	492	0	0	0	0
IS	493	0	0	0	0
IS	494	0	0	0	0
IS	495	0	0	0	0
IS	496	0	0	0	0
IS	497	0	0	0	0
IS	498	0	0	0	0
IS	499	0	0	0	0
IS	500	0	0	0	0
