GCC	9	29.16	20.61	20.76	29.47	0.00	0.00
GCC	10	28.95	20.83	20.99	29.23	0.00	0.00
GCC	11	29.03	20.75	20.93	29.29	0.00	0.00
GCC	12	28.94	20.87	20.99	29.20	0.00	0.00
GCC	13	29.18	20.64	20.80	29.39	0.00	0.00
GCC	14	29.09	20.71	20.83	29.37	0.00	0.00
GCC	15	29.12	20.64	20.82	29.43	0.00	0.00
GCC	16	29.08	20.67	20.84	29.41	0.00	0.00
GCC	17	29.13	20.67	20.81	29.39	0.00	0.00
GCC	18	29.05	20.77	20.92	29.26	0.00	0.00
GCC	19	28.94	20.78	20.95	29.33	0.01	0.00
GCC	20	28.94	20.77	21.01	29.28	0.18	0.00
GCC	21	28.79	20.99	21.14	29.08	0.00	0.00
GCC	22	28.73	21.08	21.18	29.01	0.00	0.00
GCC	23	28.91	20.93	21.03	29.12	0.00	0.00
GCC	24	28.75	21.09	21.21	28.95	0.00	0.00
GCC	25	28.71	21.06	21.22	29.01	0.00	0.00
GCC	26	28.73	21.05	21.20	29.03	0.00	0.00
GCC	27	28.72	21.11	21.22	28.94	0.00	0.00
GCC	28	28.61	21.20	21.31	28.88	0.01	0.00
GCC	29	28.63	21.15	21.30	28.92	0.00	0.00
GCC	30	28.59	21.16	21.36	28.89	0.00	0.00
GCC	31	28.60	21.15	21.40	28.85	0.02	0.00
GCC	32	28.53	21.27	21.40	28.80	0.00	0.00
GCC	33	28.53	21.31	21.46	28.70	0.00	0.00
GCC	34	28.56	21.25	21.41	28.78	0.00	0.00
GCC	35	28.44	21.32	21.52	28.72	0.00	0.00
GCC	36	28.55	21.23	21.43	28.79	0.00	0.00
GCC	37	28.58	21.25	21.39	28.78	0.00	0.00
GCC	38	28.45	21.33	21.49	28.72	0.00	0.00
GCC	39	28.50	21.26	21.42	28.82	0.00	0.00
GCC	40	28.40	21.35	21.50	28.75	0.01	0.00
GCC	41	28.41	21.37	21.53	28.69	0.00	0.00
GCC	42	28.50	21.32	21.46	28.72	0.00	0.00
GCC	43	28.47	21.34	21.46	28.74	0.00	0.00
GCC	44	28.42	21.38	21.51	28.68	0.01	0.00
GCC	45	28.38	21.40	21.55	28.67	0.00	0.00
GCC	46	28.36	21.38	21.58	28.68	0.00	0.00
GCC	47	28.44	21.38	21.48	28.70	0.00	0.00
GCC	48	28.50	21.33	21.46	28.72	0.00	0.00
GCC	49	28.41	21.39	21.55	28.65	0.01	0.00
GCC	50	28.36	21.40	21.54	28.69	0.00	0.00
GCC	51	28.35	21.38	21.57	28.69	0.00	0.00
GCC	52	28.41	21.40	21.51	28.68	0.00	0.00
GCC	53	28.41	21.41	21.54	28.65	0.00	0.00
GCC	54	28.36	21.43	21.56	28.65	0.00	0.00
GCC	55	28.30	21.42	21.62	28.66	0.03	0.00
GCC	56	28.29	21.47	21.66	28.58	0.00	0.00
GCC	57	28.37	21.47	21.57	28.59	0.01	0.00
GCC	58	28.43	21.39	21.52	28.66	0.00	0.00
GCC	59	28.38	21.40	21.58	28.64	0.00	0.00
GCC	60	28.32	21.44	21.61	28.62	0.00	0.00
GCC	61	28.33	21.47	21.60	28.61	0.01	0.00
GCC	62	28.33	21.48	21.61	28.58	0.04	0.00
GCC	63	28.34	21.46	21.57	28.63	0.01	0.00
GCC	64	28.35	21.44	21.59	28.61	0.00	0.00
GCC	65	28.34	21.42	21.62	28.63	0.00	0.00
GCC	66	28.30	21.47	21.63	28.60	0.00	0.00
GCC	67	28.32	21.43	21.62	28.63	0.00	0.00
GCC	68	28.39	21.42	21.54	28.65	0.08	0.00
GCC	69	28.38	21.38	21.55	28.68	0.01	0.00
GCC	70	28.29	21.44	21.63	28.64	0.00	0.00
GCC	71	28.38	21.43	21.58	28.61	0.12	0.00
GCC	72	28.40	21.45	21.52	28.63	0.00	0.00
GCC	73	28.36	21.47	21.57	28.60	0.00	0.00
GCC	74	28.30	21.46	21.58	28.66	0.00	0.00
GCC	75	28.31	21.45	21.65	28.59	0.00	0.00
GCC	76	28.31	21.47	21.66	28.56	0.00	0.00
GCC	77	28.32	21.47	21.61	28.60	0.00	0.00
GCC	78	28.38	21.46	21.57	28.60	0.00	0.00
GCC	79	28.33	21.46	21.62	28.59	0.00	0.00
GCC	80	28.27	21.53	21.69	28.51	0.00	0.00
GCC	81	28.34	21.46	21.62	28.57	0.00	0.00
GCC	82	28.31	21.45	21.62	28.61	0.03	0.00
GCC	83	28.35	21.44	21.61	28.60	0.23	0.00
GCC	84	28.29	21.49	21.67	28.55	0.00	0.00
GCC	85	28.20	21.53	21.73	28.54	0.00	0.00
GCC	86	28.28	21.51	21.64	28.57	0.00	0.00
GCC	87	28.28	21.52	21.63	28.57	0.01	0.00
GCC	88	28.26	21.54	21.67	28.53	0.00	0.00
GCC	89	28.23	21.55	21.70	28.52	0.01	0.00
GCC	90	28.28	21.52	21.70	28.50	0.00	0.00
GCC	91	28.28	21.54	21.67	28.51	0.01	0.00
GCC	92	28.30	21.50	21.64	28.55	0.00	0.00
GCC	93	28.25	21.56	21.67	28.52	0.00	0.00
GCC	94	28.25	21.54	21.71	28.51	0.00	0.00
GCC	95	28.21	21.53	21.72	28.54	0.00	0.00
GCC	96	28.22	21.58	21.71	28.48	0.02	0.00
GCC	97	28.24	21.56	21.66	28.54	0.00	0.00
GCC	98	28.29	21.57	21.64	28.51	0.00	0.00
GCC	99	28.25	21.53	21.68	28.55	0.00	0.00
GCC	100	28.25	21.51	21.71	28.53	0.00	0.00
GCC	101	28.22	21.56	21.70	28.52	0.00	0.00
GCC	102	28.32	21.49	21.64	28.55	0.00	0.00
GCC	103	28.29	21.53	21.64	28.53	0.02	0.00
GCC	104	28.27	21.52	21.69	28.52	0.00	0.00
GCC	105	28.25	21.51	21.71	28.53	0.01	0.00
GCC	106	28.27	21.51	21.69	28.53	0.00	0.00
GCC	107	28.37	21.47	21.59	28.57	0.08	0.00
GCC	108	28.36	21.49	21.55	28.61	0.04	0.00
GCC	109	28.33	21.43	21.63	28.61	0.07	0.00
GCC	110	28.34	21.43	21.61	28.62	0.01	0.00
GCC	111	28.33	21.43	21.59	28.65	0.00	0.00
GCC	112	28.33	21.48	21.57	28.63	0.00	0.00
GCC	113	28.35	21.46	21.58	28.61	0.05	0.00
GCC	114	28.36	21.45	21.55	28.64	0.00	0.00
GCC	115	28.29	21.49	21.66	28.56	0.00	0.00
GCC	116	28.33	21.46	21.65	28.56	0.02	0.00
GCC	117	28.34	21.48	21.61	28.57	0.01	0.00
GCC	118	28.41	21.44	21.58	28.58	0.00	0.00
GCC	119	28.33	21.45	21.63	28.59	0.00	0.00
GCC	120	28.33	21.44	21.64	28.59	0.00	0.00
GCC	121	28.36	21.46	21.59	28.59	0.02	0.00
GCC	122	28.39	21.44	21.60	28.58	0.11	0.00
GCC	123	28.35	21.43	21.60	28.62	0.24	0.00
GCC	124	28.26	21.53	21.68	28.53	0.00	0.00
GCC	125	28.28	21.45	21.69	28.58	0.00	0.00
GCC	126	28.28	21.47	21.69	28.56	0.00	0.00
GCC	127	28.29	21.49	21.64	28.57	0.01	0.00
GCC	128	28.32	21.52	21.59	28.57	0.05	0.00
GCC	129	28.30	21.53	21.62	28.55	0.00	0.00
GCC	130	28.29	21.49	21.66	28.57	0.01	0.00
GCC	131	28.30	21.47	21.59	28.63	0.01	0.00
GCC	132	28.36	21.44	21.60	28.60	0.09	0.00
GCC	133	28.31	21.48	21.63	28.59	0.00	0.00
GCC	134	28.31	21.46	21.65	28.58	0.04	0.00
GCC	135	28.27	21.49	21.63	28.61	0.00	0.00
GCC	136	28.34	21.47	21.58	28.61	0.00	0.00
GCC	137	28.37	21.44	21.56	28.64	0.00	0.00
GCC	138	28.40	21.42	21.52	28.67	0.00	0.00
GCC	139	28.43	21.38	21.54	28.66	0.00	0.00
GCC	140	28.40	21.37	21.56	28.67	0.00	0.00
GCC	141	28.40	21.37	21.53	28.70	0.00	0.00
GCC	142	28.43	21.41	21.49	28.68	0.00	0.00
GCC	143	28.48	21.39	21.47	28.67	0.00	0.00
GCC	144	28.41	21.37	21.54	28.67	0.00	0.00
GCC	145	28.36	21.39	21.58	28.66	0.00	0.00
GCC	146	28.46	21.32	21.49	28.73	0.00	0.00
GCC	147	28.38	21.40	21.59	28.63	0.10	0.00
GCC	148	28.48	21.31	21.45	28.75	0.00	0.00
GCC	149	28.53	21.26	21.39	28.81	0.00	0.00
GCC	150	28.55	21.20	21.40	28.85	0.01	0.00
# ACGT content per cycle, read oriented. Use `grep ^GCT | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]
GCT	1	36.26	22.33	21.51	19.90
GCT	2	30.62	19.01	22.38	28.00
GCT	3	28.00	20.62	18.16	33.23
GCT	4	26.85	21.18	19.79	32.17
GCT	5	28.67	21.41	19.28	30.64
GCT	6	29.35	21.05	20.02	29.58
GCT	7	29.76	20.20	20.57	29.47
GCT	8	27.87	21.65	18.94	31.54
GCT	9	28.26	21.17	20.20	30.37
GCT	10	28.68	21.34	20.48	29.49
GCT	11	28.54	21.23	20.45	29.78
GCT	12	28.53	21.26	20.60	29.61
GCT	13	28.88	21.03	20.41	29.69
GCT	14	29.05	21.00	20.54	29.41
GCT	15	29.11	20.90	20.56	29.43
GCT	16	28.83	21.04	20.47	29.66
GCT	17	29.19	20.94	20.55	29.33
GCT	18	29.11	21.00	20.69	29.20
GCT	19	29.16	20.75	20.98	29.11
GCT	20	29.07	20.92	20.86	29.15
GCT	21	28.77	21.21	20.92	29.09
GCT	22	28.39	21.55	20.72	29.35
GCT	23	28.58	21.23	20.74	29.45
GCT	24	28.42	21.29	21.02	29.28
GCT	25	28.52	21.28	21.00	29.20
GCT	26	28.50	21.19	21.05	29.26
GCT	27	28.41	21.30	21.04	29.26
GCT	28	28.37	21.41	21.10	29.12
GCT	29	28.38	21.29	21.16	29.18
GCT	30	28.34	21.37	21.15	29.14
GCT	31	28.49	21.24	21.31	28.96
GCT	32	28.38	21.31	21.36	28.95
GCT	33	28.35	21.43	21.34	28.88
GCT	34	28.33	21.49	21.18	29.01
GCT	35	28.13	21.70	21.14	29.03
GCT	36	28.38	21.44	21.22	28.97
GCT	37	28.49	21.43	21.21	28.87
GCT	38	28.28	21.50	21.33	28.89
GCT	39	28.40	21.38	21.30	28.92
GCT	40	28.25	21.52	21.33	28.90
GCT	41	28.37	21.50	21.40	28.73
GCT	42	28.41	21.47	21.31	28.80
GCT	43	28.25	21.50	21.30	28.96
GCT	44	28.18	21.60	21.29	28.92
GCT	45	28.16	21.61	21.34	28.89
GCT	46	28.28	21.61	21.35	28.76
GCT	47	28.36	21.61	21.26	28.77
GCT	48	28.20	21.59	21.20	29.01
GCT	49	28.26	21.65	21.29	28.80
GCT	50	28.40	21.67	21.28	28.65
GCT	51	28.18	21.71	21.25	28.86
GCT	52	28.26	21.58	21.33	28.83
GCT	53	28.19	21.64	21.30	28.86
GCT	54	28.11	21.64	21.36	28.89
GCT	55	28.31	21.59	21.45	28.66
GCT	56	28.23	21.71	21.42	28.64
GCT	57	28.25	21.73	21.31	28.70
GCT	58	28.27	21.70	21.21	28.82
GCT	59	28.16	21.71	21.28	28.86
GCT	60	28.23	21.73	21.33	28.71
GCT	61	28.28	21.66	21.40	28.65
GCT	62	28.23	21.71	21.39	28.67
GCT	63	28.25	21.67	21.36	28.72
GCT	64	28.17	21.63	21.41	28.79
GCT	65	28.07	21.62	21.42	28.89
GCT	66	28.12	21.71	21.39	28.78
GCT	67	28.16	21.71	21.34	28.79
GCT	68	28.27	21.61	21.35	28.77
GCT	69	28.30	21.55	21.38	28.77
GCT	70	28.15	21.53	21.54	28.78
GCT	71	28.29	21.50	21.51	28.70
GCT	72	28.36	21.55	21.42	28.67
GCT	73	28.20	21.60	21.44	28.76
GCT	74	28.27	21.63	21.41	28.69
GCT	75	28.16	21.64	21.46	28.73
GCT	76	28.18	21.64	21.49	28.69
GCT	77	28.24	21.60	21.48	28.67
GCT	78	28.23	21.61	21.42	28.74
GCT	79	28.24	21.59	21.50	28.67
GCT	80	28.16	21.71	21.51	28.62
GCT	81	28.26	21.62	21.47	28.65
GCT	82	28.29	21.65	21.43	28.64
GCT	83	28.20	21.65	21.40	28.74
GCT	84	28.18	21.70	21.46	28.66
GCT	85	28.12	21.82	21.44	28.62
GCT	86	28.18	21.73	21.42	28.67
GCT	87	28.20	21.73	21.43	28.65
GCT	88	28.15	21.75	21.46	28.64
GCT	89	28.07	21.74	21.50	28.68
GCT	90	28.15	21.79	21.43	28.63
GCT	91	28.17	21.79	21.42	28.62
GCT	92	28.21	21.76	21.39	28.64
GCT	93	28.13	21.86	21.37	28.64
GCT	94	28.10	21.89	21.35	28.65
GCT	95	28.17	21.89	21.36	28.58
GCT	96	28.15	21.93	21.37	28.55
GCT	97	28.15	21.83	21.39	28.63
GCT	98	28.11	21.84	21.36	28.69
GCT	99	28.09	21.77	21.44	28.71
GCT	100	28.12	21.74	21.47	28.67
GCT	101	28.19	21.81	21.45	28.56
GCT	102	28.18	21.74	21.39	28.69
GCT	103	28.20	21.71	21.47	28.62
GCT	104	28.15	21.74	21.47	28.64
GCT	105	28.18	21.75	21.47	28.60
GCT	106	28.23	21.76	21.44	28.57
GCT	107	28.23	21.66	21.40	28.70
GCT	108	28.29	21.63	21.41	28.68
GCT	109	28.29	21.64	21.42	28.65
GCT	110	28.28	21.63	21.42	28.67
GCT	111	28.32	21.55	21.47	28.65
GCT	112	28.31	21.60	21.45	28.64
GCT	113	28.23	21.63	21.41	28.73
GCT	114	28.23	21.61	21.40	28.76
GCT	115	28.18	21.69	21.47	28.66
GCT	116	28.21	21.65	21.46	28.68
GCT	117	28.29	21.65	21.43	28.62
GCT	118	28.27	21.65	21.37	28.72
GCT	119	28.25	21.67	21.41	28.68
GCT	120	28.29	21.71	21.37	28.62
GCT	121	28.26	21.68	21.37	28.68
GCT	122	28.30	21.64	21.39	28.67
GCT	123	28.31	21.65	21.38	28.66
GCT	124	28.18	21.76	21.44	28.61
GCT	125	28.18	21.80	21.34	28.68
GCT	126	28.21	21.82	21.35	28.62
GCT	127	28.26	21.73	21.40	28.61
GCT	128	28.21	21.72	21.39	28.68
GCT	129	28.19	21.76	21.39	28.66
GCT	130	28.24	21.72	21.43	28.62
GCT	131	28.29	21.70	21.36	28.64
GCT	132	28.33	21.65	21.39	28.63
GCT	133	28.28	21.69	21.41	28.61
GCT	134	28.26	21.72	21.38	28.63
GCT	135	28.27	21.69	21.43	28.61
GCT	136	28.31	21.64	21.41	28.64
GCT	137	28.31	21.65	21.35	28.69
GCT	138	28.30	21.59	21.35	28.77
GCT	139	28.31	21.60	21.31	28.78
GCT	140	28.31	21.56	21.37	28.76
GCT	141	28.39	21.58	21.32	28.71
GCT	142	28.40	21.54	21.36	28.71
GCT	143	28.41	21.50	21.36	28.74
GCT	144	28.34	21.56	21.36	28.74
GCT	145	28.32	21.57	21.40	28.71
GCT	146	28.45	21.45	21.35	28.75
GCT	147	28.41	21.46	21.53	28.59
GCT	148	28.49	21.40	21.36	28.74
GCT	149	28.40	21.24	21.41	28.94
GCT	150	28.58	21.29	21.31	28.82
# ACGT content per cycle for first fragments. Use `grep ^FBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
FBC	1	27.95	21.82	22.01	28.21	0.02	0.00
FBC	2	29.19	20.64	20.75	29.42	0.00	0.00
FBC	3	30.45	19.35	19.43	30.77	0.00	0.00
FBC	4	29.37	20.41	20.57	29.65	0.00	0.00
FBC	5	29.47	20.28	20.41	29.84	0.00	0.00
FBC	6	29.30	20.45	20.62	29.62	0.00	0.00
FBC	7	29.48	20.33	20.44	29.75	0.00	0.00
FBC	8	29.58	20.25	20.34	29.83	0.03	0.00
FBC	9	29.16	20.61	20.76	29.47	0.00	0.00
FBC	10	28.95	20.83	20.99	29.23	0.00	0.00
FBC	11	29.03	20.75	20.93	29.29	0.00	0.00
FBC	12	28.94	20.87	20.99	29.20	0.00	0.00
FBC	13	29.18	20.64	20.80	29.39	0.00	0.00
FBC	14	29.09	20.71	20.83	29.37	0.00	0.00
FBC	15	29.12	20.64	20.82	29.43	0.00	0.00
FBC	16	29.08	20.67	20.84	29.41	0.00	0.00
FBC	17	29.13	20.67	20.81	29.39	0.00	0.00
FBC	18	29.05	20.77	20.92	29.26	0.00	0.00
FBC	19	28.94	20.78	20.95	29.33	0.01	0.00
FBC	20	28.94	20.77	21.01	29.28	0.18	0.00
FBC	21	28.79	20.99	21.14	29.08	0.00	0.00
FBC	22	28.73	21.08	21.18	29.01	0.00	0.00
FBC	23	28.91	20.93	21.03	29.12	0.00	0.00
FBC	24	28.75	21.09	21.21	28.95	0.00	0.00
FBC	25	28.71	21.06	21.22	29.01	0.00	0.00
FBC	26	28.73	21.05	21.20	29.03	0.00	0.00
FBC	27	28.72	21.11	21.22	28.94	0.00	0.00
FBC	28	28.61	21.20	21.31	28.88	0.01	0.00
FBC	29	28.63	21.15	21.30	28.92	0.00	0.00
FBC	30	28.59	21.16	21.36	28.89	0.00	0.00
FBC	31	28.60	21.15	21.40	28.85	0.02	0.00
FBC	32	28.53	21.27	21.40	28.80	0.00	0.00
FBC	33	28.53	21.31	21.46	28.70	0.00	0.00
FBC	34	28.56	21.25	21.41	28.78	0.00	0.00
FBC	35	28.44	21.32	21.52	28.72	0.00	0.00
FBC	36	28.55	21.23	21.43	28.79	0.00	0.00
FBC	37	28.58	21.25	21.39	28.78	0.00	0.00
FBC	38	28.45	21.33	21.49	28.72	0.00	0.00
FBC	39	28.50	21.26	21.42	28.82	0.00	0.00
FBC	40	28.40	21.35	21.50	28.75	0.01	0.00
FBC	41	28.41	21.37	21.53	28.69	0.00	0.00
FBC	42	28.50	21.32	21.46	28.72	0.00	0.00
FBC	43	28.47	21.34	21.46	28.74	0.00	0.00
FBC	44	28.42	21.38	21.51	28.68	0.01	0.00
FBC	45	28.38	21.40	21.55	28.67	0.00	0.00
FBC	46	28.36	21.38	21.58	28.68	0.00	0.00
FBC	47	28.44	21.38	21.48	28.70	0.00	0.00
FBC	48	28.50	21.33	21.46	28.72	0.00	0.00
FBC	49	28.41	21.39	21.55	28.65	0.01	0.00
FBC	50	28.36	21.40	21.54	28.69	0.00	0.00
FBC	51	28.35	21.38	21.57	28.69	0.00	0.00
FBC	52	28.41	21.40	21.51	28.68	0.00	0.00
FBC	53	28.41	21.41	21.54	28.65	0.00	0.00
FBC	54	28.36	21.43	21.56	28.65	0.00	0.00
FBC	55	28.30	21.42	21.62	28.66	0.03	0.00
FBC	56	28.29	21.47	21.66	28.58	0.00	0.00
FBC	57	28.37	21.47	21.57	28.59	0.01	0.00
FBC	58	28.43	21.39	21.52	28.66	0.00	0.00
FBC	59	28.38	21.40	21.58	28.64	0.00	0.00
FBC	60	28.32	21.44	21.61	28.62	0.00	0.00
FBC	61	28.33	21.47	21.60	28.61	0.01	0.00
FBC	62	28.33	21.48	21.61	28.58	0.04	0.00
FBC	63	28.34	21.46	21.57	28.63	0.01	0.00
FBC	64	28.35	21.44	21.59	28.61	0.00	0.00
FBC	65	28.34	21.42	21.62	28.63	0.00	0.00
FBC	66	28.30	21.47	21.63	28.60	0.00	0.00
FBC	67	28.32	21.43	21.62	28.63	0.00	0.00
FBC	68	28.39	21.42	21.54	28.65	0.08	0.00
FBC	69	28.38	21.38	21.55	28.68	0.01	0.00
FBC	70	28.29	21.44	21.63	28.64	0.00	0.00
FBC	71	28.38	21.43	21.58	28.61	0.12	0.00
FBC	72	28.40	21.45	21.52	28.63	0.00	0.00
FBC	73	28.36	21.47	21.57	28.60	0.00	0.00
FBC	74	28.30	21.46	21.58	28.66	0.00	0.00
FBC	75	28.31	21.45	21.65	28.59	0.00	0.00
FBC	76	28.31	21.47	21.66	28.56	0.00	0.00
FBC	77	28.32	21.47	21.61	28.60	0.00	0.00
FBC	78	28.38	21.46	21.57	28.60	0.00	0.00
FBC	79	28.33	21.46	21.62	28.59	0.00	0.00
FBC	80	28.27	21.53	21.69	28.51	0.00	0.00
FBC	81	28.34	21.46	21.62	28.57	0.00	0.00
FBC	82	28.31	21.45	21.62	28.61	0.03	0.00
FBC	83	28.35	21.44	21.61	28.60	0.23	0.00
FBC	84	28.29	21.49	21.67	28.55	0.00	0.00
FBC	85	28.20	21.53	21.73	28.54	0.00	0.00
FBC	86	28.28	21.51	21.64	28.57	0.00	0.00
FBC	87	28.28	21.52	21.63	28.57	0.01	0.00
FBC	88	28.26	21.54	21.67	28.53	0.00	0.00
FBC	89	28.23	21.55	21.70	28.52	0.01	0.00
FBC	90	28.28	21.52	21.70	28.50	0.00	0.00
FBC	91	28.28	21.54	21.67	28.51	0.01	0.00
FBC	92	28.30	21.50	21.64	28.55	0.00	0.00
FBC	93	28.25	21.56	21.67	28.52	0.00	0.00
FBC	94	28.25	21.54	21.71	28.51	0.00	0.00
FBC	95	28.21	21.53	21.72	28.54	0.00	0.00
FBC	96	28.22	21.58	21.71	28.48	0.02	0.00
FBC	97	28.24	21.56	21.66	28.54	0.00	0.00
FBC	98	28.29	21.57	21.64	28.51	0.00	0.00
FBC	99	28.25	21.53	21.68	28.55	0.00	0.00
FBC	100	28.25	21.51	21.71	28.53	0.00	0.00
FBC	101	28.22	21.56	21.70	28.52	0.00	0.00
FBC	102	28.32	21.49	21.64	28.55	0.00	0.00
FBC	103	28.29	21.53	21.64	28.53	0.02	0.00
FBC	104	28.27	21.52	21.69	28.52	0.00	0.00
FBC	105	28.25	21.51	21.71	28.53	0.01	0.00
FBC	106	28.27	21.51	21.69	28.53	0.00	0.00
FBC	107	28.37	21.47	21.59	28.57	0.08	0.00
FBC	108	28.36	21.49	21.55	28.61	0.04	0.00
FBC	109	28.33	21.43	21.63	28.61	0.07	0.00
FBC	110	28.34	21.43	21.61	28.62	0.01	0.00
FBC	111	28.33	21.43	21.59	28.65	0.00	0.00
FBC	112	28.33	21.48	21.57	28.63	0.00	0.00
FBC	113	28.35	21.46	21.58	28.61	0.05	0.00
FBC	114	28.36	21.45	21.55	28.64	0.00	0.00
FBC	115	28.29	21.49	21.66	28.56	0.00	0.00
FBC	116	28.33	21.46	21.65	28.56	0.02	0.00
FBC	117	28.34	21.48	21.61	28.57	0.01	0.00
FBC	118	28.41	21.44	21.58	28.58	0.00	0.00
FBC	119	28.33	21.45	21.63	28.59	0.00	0.00
FBC	120	28.33	21.44	21.64	28.59	0.00	0.00
FBC	121	28.36	21.46	21.59	28.59	0.02	0.00
FBC	122	28.39	21.44	21.60	28.58	0.11	0.00
FBC	123	28.35	21.43	21.60	28.62	0.24	0.00
FBC	124	28.26	21.53	21.68	28.53	0.00	0.00
FBC	125	28.28	21.45	21.69	28.58	0.00	0.00
FBC	126	28.28	21.47	21.69	28.56	0.00	0.00
FBC	127	28.29	21.49	21.64	28.57	0.01	0.00
FBC	128	28.32	21.52	21.59	28.57	0.05	0.00
FBC	129	28.30	21.53	21.62	28.55	0.00	0.00
FBC	130	28.29	21.49	21.66	28.57	0.01	0.00
FBC	131	28.30	21.47	21.59	28.63	0.01	0.00
FBC	132	28.36	21.44	21.60	28.60	0.09	0.00
FBC	133	28.31	21.48	21.63	28.59	0.00	0.00
FBC	134	28.31	21.46	21.65	28.58	0.04	0.00
FBC	135	28.27	21.49	21.63	28.61	0.00	0.00
FBC	136	28.34	21.47	21.58	28.61	0.00	0.00
FBC	137	28.37	21.44	21.56	28.64	0.00	0.00
FBC	138	28.40	21.42	21.52	28.67	0.00	0.00
FBC	139	28.43	21.38	21.54	28.66	0.00	0.00
FBC	140	28.40	21.37	21.56	28.67	0.00	0.00
FBC	141	28.40	21.37	21.53	28.70	0.00	0.00
FBC	142	28.43	21.41	21.49	28.68	0.00	0.00
FBC	143	28.48	21.39	21.47	28.67	0.00	0.00
FBC	144	28.41	21.37	21.54	28.67	0.00	0.00
FBC	145	28.36	21.39	21.58	28.66	0.00	0.00
FBC	146	28.46	21.32	21.49	28.73	0.00	0.00
FBC	147	28.38	21.40	21.59	28.63	0.10	0.00
FBC	148	28.48	21.31	21.45	28.75	0.00	0.00
FBC	149	28.53	21.26	21.39	28.81	0.00	0.00
FBC	150	28.55	21.20	21.40	28.85	0.01	0.00
# ACGT raw counters for first fragments. Use `grep ^FTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
FTC	237071427	177272754	178514355	239320421	111455
# ACGT content per cycle for last fragments. Use `grep ^LBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
# ACGT raw counters for last fragments. Use `grep ^LTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
LTC	0	0	0	0	0
# Insert sizes. Use `grep ^IS | cut -f 2-` to extract this part. The columns are: insert size, pairs total, inward oriented pairs, outward oriented pairs, other pairs
IS	0	0	0	0	0
IS	1	0	0	0	0
IS	2	0	0	0	0
IS	3	0	0	0	0
IS	4	0	0	0	0
IS	5	0	0	0	0
IS	6	0	0	0	0
IS	7	0	0	0	0
IS	8	0	0	0	0
IS	9	0	0	0	0
IS	10	0	0	0	0
IS	11	0	0	0	0
IS	12	0	0	0	0
IS	13	0	0	0	0
IS	14	0	0	0	0
IS	15	0	0	0	0
IS	16	0	0	0	0
IS	17	0	0	0	0
IS	18	0	0	0	0
IS	19	0	0	0	0
IS	20	0	0	0	0
IS	21	0	0	0	0
IS	22	0	0	0	0
IS	23	0	0	0	0
IS	24	0	0	0	0
IS	25	0	0	0	0
IS	26	0	0	0	0
IS	27	0	0	0	0
IS	28	0	0	0	0
IS	29	0	0	0	0
IS	30	0	0	0	0
IS	31	0	0	0	0
IS	32	0	0	0	0
IS	33	0	0	0	0
IS	34	0	0	0	0
IS	35	0	0	0	0
IS	36	0	0	0	0
IS	37	0	0	0	0
IS	38	0	0	0	0
IS	39	0	0	0	0
IS	40	0	0	0	0
IS	41	0	0	0	0
IS	42	0	0	0	0
IS	43	0	0	0	0
IS	44	0	0	0	0
IS	45	0	0	0	0
IS	46	0	0	0	0
IS	47	0	0	0	0
IS	48	0	0	0	0
IS	49	0	0	0	0
IS	50	0	0	0	0
IS	51	0	0	0	0
IS	52	0	0	0	0
IS	53	0	0	0	0
IS	54	0	0	0	0
IS	55	0	0	0	0
IS	56	0	0	0	0
IS	57	0	0	0	0
IS	58	0	0	0	0
IS	59	0	0	0	0
IS	60	0	0	0	0
IS	61	0	0	0	0
IS	62	0	0	0	0
IS	63	0	0	0	0
IS	64	0	0	0	0
IS	65	0	0	0	0
IS	66	0	0	0	0
IS	67	0	0	0	0
IS	68	0	0	0	0
IS	69	0	0	0	0
IS	70	0	0	0	0
IS	71	0	0	0	0
IS	72	0	0	0	0
IS	73	0	0	0	0
IS	74	0	0	0	0
IS	75	0	0	0	0
IS	76	0	0	0	0
IS	77	0	0	0	0
IS	78	0	0	0	0
IS	79	0	0	0	0
IS	80	0	0	0	0
IS	81	0	0	0	0
IS	82	0	0	0	0
IS	83	0	0	0	0
IS	84	0	0	0	0
IS	85	0	0	0	0
IS	86	0	0	0	0
IS	87	0	0	0	0
IS	88	0	0	0	0
IS	89	0	0	0	0
IS	90	0	0	0	0
IS	91	0	0	0	0
IS	92	0	0	0	0
IS	93	0	0	0	0
IS	94	0	0	0	0
IS	95	0	0	0	0
IS	96	0	0	0	0
IS	97	0	0	0	0
IS	98	0	0	0	0
IS	99	0	0	0	0
IS	100	0	0	0	0
IS	101	0	0	0	0
IS	102	0	0	0	0
IS	103	0	0	0	0
IS	104	0	0	0	0
IS	105	0	0	0	0
IS	106	0	0	0	0
IS	107	0	0	0	0
IS	108	0	0	0	0
