Distance,Dups,ComplementaryDups,NoncomplementaryDups
5366,1,0,1
5367,2,0,2
5368,2,0,2
5369,3,0,3
5371,3,0,3
5372,4,0,4
5373,2,0,2
5375,1,0,1
5376,1,0,1
5377,5,0,5
5378,2,0,2
5379,2,0,2
5380,2,1,1
5381,6,0,6
5382,3,1,2
5383,1,0,1
5384,3,0,3
5385,2,0,2
5386,1,0,1
5387,2,0,2
5389,4,0,4
5390,1,0,1
5391,1,0,1
5392,3,0,3
5393,1,0,1
5394,1,0,1
5395,1,0,1
5396,3,1,2
5398,1,0,1
5399,2,0,2
5401,2,0,2
5402,1,0,1
5403,6,0,6
5404,2,0,2
5405,2,0,2
5406,5,0,5
5407,3,0,3
5408,1,0,1
5409,1,0,1
5410,2,0,2
5411,1,0,1
5412,1,0,1
5413,5,0,5
5414,2,0,2
5416,1,0,1
5417,1,0,1
5420,2,0,2
5421,2,0,2
5422,1,0,1
5423,2,0,2
5424,1,1,0
5425,2,0,2
5426,3,0,3
5428,1,0,1
5430,2,0,2
5431,3,0,3
5433,1,0,1
5435,3,0,3
5436,2,1,1
5437,1,0,1
5438,1,0,1
5439,1,0,1
5440,2,0,2
5441,4,0,4
5444,2,0,2
5445,1,0,1
5446,2,0,2
5447,1,1,0
5448,2,0,2
5450,1,0,1
5452,1,0,1
5454,1,0,1
5456,2,0,2
5457,2,0,2
5458,3,0,3
5460,3,1,2
5461,1,0,1
5462,4,0,4
5463,2,0,2
5464,3,0,3
5465,1,0,1
5466,1,0,1
5467,6,0,6
5468,2,0,2
5469,1,0,1
5471,1,0,1
5472,2,0,2
5473,1,0,1
5474,2,1,1
5475,1,0,1
5476,3,0,3
5477,1,0,1
5478,5,0,5
5479,3,0,3
5480,2,0,2
5481,1,0,1
5482,1,0,1
5483,2,0,2
5484,2,0,2
5485,1,0,1
5486,3,0,3
5487,3,0,3
5488,1,0,1
5489,3,0,3
5490,2,0,2
5492,3,0,3
5493,3,0,3
5494,3,0,3
5496,1,0,1
5497,1,0,1
5498,3,0,3
5499,1,0,1
5500,1,0,1
5501,3,0,3
5502,2,0,2
5503,1,0,1
5504,1,0,1
5509,1,0,1
5511,1,0,1
5512,4,0,4
5513,3,0,3
5514,2,0,2
5515,3,0,3
5516,2,0,2
5517,1,0,1
5518,2,0,2
5520,1,0,1
5522,2,0,2
5523,3,0,3
5526,3,0,3
5528,3,0,3
5530,2,0,2
5531,5,1,4
5532,1,0,1
5533,2,0,2
5535,1,0,1
5539,2,0,2
5540,1,0,1
5541,2,0,2
5542,1,0,1
5543,3,0,3
5544,3,0,3
5545,3,0,3
5546,3,0,3
5547,4,0,4
5548,1,0,1
5549,1,0,1
5550,1,0,1
5551,2,0,2
5552,1,0,1
5556,2,0,2
5557,2,0,2
5558,4,0,4
5559,3,0,3
5560,1,0,1
5562,2,0,2
5563,2,0,2
5564,4,0,4
5565,3,0,3
5567,4,0,4
5568,2,0,2
5570,2,0,2
5572,3,1,2
5574,1,0,1
5575,1,0,1
5576,1,0,1
5577,2,0,2
5579,1,0,1
5580,1,0,1
5581,1,0,1
5582,2,0,2
5585,3,0,3
5590,3,0,3
5591,1,0,1
5592,3,0,3
5594,2,0,2
5595,1,0,1
5597,1,0,1
5599,1,0,1
5601,1,0,1
5603,2,0,2
5604,1,0,1
5606,1,0,1
5607,1,0,1
5608,2,0,2
5610,1,0,1
5611,3,0,3
5612,1,1,0
5613,4,1,3
5615,1,0,1
5618,2,0,2
5619,1,0,1
5622,1,0,1
5624,3,0,3
5625,4,0,4
5626,1,0,1
5630,1,0,1
5631,1,0,1
5632,1,0,1
5633,1,0,1
5634,2,0,2
5637,1,0,1
5638,1,0,1
5640,5,0,5
5641,1,0,1
5642,1,0,1
5643,1,0,1
5644,1,0,1
5646,1,0,1
5647,1,0,1
5648,2,0,2
5649,4,0,4
5650,1,0,1
5651,1,0,1
5652,1,0,1
5654,1,0,1
5656,1,0,1
5657,1,1,0
5658,1,0,1
5660,2,0,2
5661,1,0,1
5662,3,0,3
5663,1,0,1
5665,1,0,1
5666,3,0,3
5667,1,0,1
5668,2,0,2
5669,1,0,1
5670,3,0,3
5671,3,0,3
5672,2,0,2
5673,2,0,2
5674,1,0,1
5675,1,0,1
5677,1,0,1
5678,2,0,2
5679,3,0,3
5680,1,0,1
5681,1,0,1
5682,3,1,2
5683,1,0,1
5684,1,0,1
5686,4,1,3
5689,2,0,2
5690,1,0,1
5692,1,0,1
5693,2,0,2
5695,1,0,1
5697,3,0,3
5698,1,0,1
5699,1,0,1
5701,1,0,1
5708,1,0,1
5709,1,0,1
5710,3,0,3
5711,1,0,1
5713,2,0,2
5714,2,0,2
5716,3,0,3
5717,2,0,2
5719,2,0,2
5720,2,0,2
5722,4,0,4
5725,2,0,2
5726,2,0,2
5727,4,0,4
5728,4,0,4
5730,1,0,1
5731,1,0,1
5732,3,0,3
5733,2,0,2
5734,4,1,3
5735,1,0,1
5736,1,0,1
5737,2,0,2
5739,1,0,1
5740,3,0,3
5741,2,1,1
5742,3,0,3
5744,2,0,2
5745,4,0,4
5746,4,0,4
5749,1,0,1
5750,1,0,1
5751,1,0,1
5752,2,0,2
5753,1,0,1
5754,3,0,3
5757,1,0,1
5758,2,0,2
5759,3,0,3
5761,1,0,1
5762,1,0,1
5763,1,0,1
5764,1,0,1
5765,1,0,1
5766,1,0,1
5768,3,0,3
5769,1,0,1
5770,3,0,3
5773,1,0,1
5776,3,0,3
5777,2,0,2
5778,1,0,1
5779,2,0,2
5780,2,0,2
5781,1,0,1
5782,1,0,1
5784,2,1,1
5785,1,0,1
5786,1,0,1
5788,2,0,2
5790,3,0,3
5792,2,0,2
5793,1,0,1
5795,1,0,1
5796,1,0,1
5797,1,0,1
5799,4,0,4
5800,4,0,4
5801,2,0,2
5802,1,0,1
5805,2,0,2
5806,1,0,1
5807,3,0,3
5808,2,0,2
5809,3,0,3
5810,1,0,1
5811,3,0,3
5812,1,0,1
5813,1,1,0
5814,1,0,1
5815,2,0,2
5816,1,0,1
5818,2,0,2
5819,2,0,2
5820,1,0,1
5821,1,0,1
5823,2,0,2
5824,1,0,1
5825,1,0,1
5826,2,0,2
5827,1,0,1
5830,1,0,1
5831,1,0,1
5833,1,0,1
5834,1,0,1
5835,1,0,1
5836,3,0,3
5837,2,0,2
5838,1,0,1
5839,1,0,1
5840,2,0,2
5842,1,0,1
5843,4,0,4
5844,1,0,1
5845,1,0,1
5846,1,0,1
5848,1,0,1
5849,1,0,1
5850,1,0,1
5851,1,0,1
5852,1,0,1
5853,1,0,1
5855,1,0,1
5856,1,0,1
5859,4,0,4
5860,1,0,1
5861,2,0,2
5862,1,0,1
5863,2,0,2
5864,2,0,2
5865,2,0,2
5866,3,0,3
5867,1,0,1
5868,2,0,2
5870,4,0,4
5871,2,0,2
5872,1,0,1
5874,1,0,1
5875,3,0,3
5876,1,0,1
5877,1,0,1
5879,2,0,2
5881,1,0,1
5882,1,0,1
5883,1,0,1
5884,1,0,1
5885,2,0,2
5886,1,0,1
5888,1,0,1
5889,2,0,2
5891,3,0,3
5893,1,0,1
5895,1,0,1
5898,1,0,1
5900,2,0,2
5902,1,0,1
5903,3,0,3
5904,1,0,1
5905,2,0,2
5907,1,0,1
5910,1,0,1
5911,3,1,2
5912,2,0,2
5913,1,0,1
5914,1,0,1
5915,2,0,2
5919,4,0,4
5920,1,0,1
5921,1,0,1
5922,3,0,3
5923,2,0,2
5924,1,0,1
5925,3,0,3
5926,2,0,2
5929,1,0,1
5930,1,0,1
5931,2,0,2
5933,2,1,1
5935,2,0,2
5937,1,0,1
5938,3,0,3
5939,2,0,2
5942,4,0,4
5943,1,0,1
5944,2,0,2
5945,2,1,1
5946,3,0,3
5947,3,0,3
5948,1,0,1
5949,1,0,1
5951,1,0,1
5952,1,1,0
5953,2,0,2
5954,1,0,1
5955,1,0,1
5956,2,0,2
5957,1,0,1
5958,1,0,1
5960,1,0,1
5961,5,0,5
5962,2,0,2
5963,1,0,1
5965,2,0,2
5966,2,0,2
5967,1,0,1
5969,1,0,1
5970,1,0,1
5972,2,0,2
5974,1,0,1
5975,4,0,4
5976,4,0,4
5977,2,0,2
5978,4,0,4
5980,1,0,1
5982,1,0,1
5983,4,0,4
5984,3,0,3
5987,1,0,1
5988,2,0,2
5989,1,0,1
5990,2,0,2
5993,1,0,1
5994,1,0,1
5995,2,0,2
5996,2,0,2
5997,1,0,1
5999,2,0,2
6000,1,0,1
6001,1,0,1
6002,1,0,1
6003,1,0,1
6005,2,0,2
6006,4,0,4
6007,2,0,2
6008,1,0,1
6009,1,0,1
6010,1,0,1
6012,4,0,4
6013,1,0,1
6014,4,0,4
6015,1,0,1
6016,3,0,3
6017,1,0,1
6018,2,0,2
6020,2,0,2
6021,2,0,2
6022,3,0,3
6023,1,0,1
6024,3,0,3
6025,4,0,4
6027,3,0,3
6028,2,1,1
6029,1,0,1
6030,6,2,4
6031,2,0,2
6032,2,1,1
6033,3,0,3
6034,1,0,1
6035,1,0,1
6036,1,0,1
6037,3,0,3
6038,2,1,1
6039,1,0,1
6041,5,0,5
6042,2,0,2
6043,1,0,1
6044,1,0,1
6045,5,2,3
6046,1,0,1
6047,6,3,3
6048,3,0,3
6049,1,1,0
6051,4,0,4
6052,4,0,4
6053,1,0,1
6054,2,0,2
6055,1,0,1
6056,2,0,2
6059,2,1,1
6060,4,0,4
6061,2,0,2
6062,2,1,1
6063,2,0,2
6064,1,1,0
6065,1,0,1
6067,1,0,1
6069,2,0,2
6071,3,0,3
6073,3,1,2
6074,1,0,1
6075,1,0,1
6077,1,0,1
6078,1,0,1
6080,2,0,2
6081,1,0,1
6082,2,0,2
6083,1,0,1
6087,1,0,1
6088,1,0,1
6089,2,0,2
6090,1,0,1
6091,1,0,1
6094,3,0,3
6095,1,0,1
6096,4,0,4
6097,1,0,1
6099,1,0,1
6100,2,0,2
6102,2,0,2
6103,1,0,1
6104,2,0,2
6105,4,1,3
6106,3,0,3
6107,2,0,2
6109,1,0,1
6110,1,0,1
6111,3,0,3
6112,2,1,1
6113,4,2,2
6114,1,0,1
6115,1,0,1
6116,1,0,1
6117,2,0,2
6118,1,0,1
6119,1,0,1
6120,3,0,3
6121,2,0,2
6122,1,0,1
6123,1,0,1
6124,2,0,2
6126,3,0,3
6127,5,0,5
6130,1,0,1
6131,1,0,1
6132,2,0,2
6133,2,0,2
6134,1,0,1
6135,2,0,2
6136,1,0,1
6137,2,0,2
6138,3,0,3
6139,1,0,1
6140,2,0,2
6142,3,0,3
6143,3,0,3
6144,1,0,1
6145,2,0,2
6148,1,0,1
6149,2,0,2
6150,1,0,1
6151,3,0,3
6152,1,0,1
6153,2,0,2
6155,2,0,2
6157,2,0,2
6158,4,0,4
6160,2,0,2
6161,1,0,1
6162,2,0,2
6163,1,0,1
6165,4,0,4
6166,3,0,3
6168,3,0,3
6169,4,0,4
6172,1,0,1
6173,2,0,2
6174,1,0,1
6175,1,0,1
6177,1,0,1
6178,2,0,2
6179,2,0,2
6182,3,0,3
6183,2,0,2
6184,2,0,2
6185,2,1,1
6186,2,0,2
6187,1,0,1
6188,2,1,1
6191,1,0,1
6192,3,0,3
6195,3,1,2
6196,2,1,1
6197,1,0,1
6198,2,0,2
6199,2,1,1
6201,3,0,3
6202,1,0,1
6205,2,1,1
6206,2,1,1
6209,2,0,2
6211,2,0,2
6212,1,0,1
6213,1,0,1
6215,1,0,1
6217,1,1,0
6218,1,0,1
6219,3,0,3
6220,1,0,1
6221,2,0,2
6224,1,0,1
6225,1,0,1
6226,1,0,1
6227,2,0,2
6229,1,0,1
6230,2,0,2
6231,2,0,2
6234,2,0,2
6235,1,0,1
6237,1,0,1
6239,1,0,1
6240,1,0,1
6241,3,0,3
6242,3,0,3
6244,2,0,2
6247,1,0,1
6249,1,0,1
6250,5,0,5
6252,3,0,3
6254,1,0,1
6255,1,0,1
6256,2,0,2
6257,1,0,1
6258,1,0,1
6260,2,0,2
6262,1,0,1
6264,2,0,2
6265,4,0,4
6266,2,0,2
6268,2,0,2
6270,1,0,1
6271,1,0,1
6272,1,0,1
6273,1,0,1
6274,3,0,3
6275,3,0,3
6276,1,0,1
6277,1,0,1
6278,2,0,2
6279,2,1,1
6280,2,0,2
6281,2,0,2
6282,1,0,1
6284,2,0,2
6285,2,0,2
6286,1,0,1
6287,3,1,2
6288,2,0,2
6289,1,0,1
6290,3,0,3
6291,1,0,1
6292,4,0,4
6293,2,0,2
6295,1,0,1
6296,2,0,2
6297,5,0,5
6298,1,0,1
6299,2,0,2
6300,1,0,1
6302,1,0,1
6303,3,0,3
6304,1,0,1
6305,1,0,1
6307,3,0,3
6309,3,0,3
6310,6,0,6
6313,1,0,1
6314,2,0,2
6315,2,0,2
6316,1,0,1
6317,2,0,2
6318,1,0,1
6319,2,0,2
6321,1,0,1
6325,1,0,1
6326,2,0,2
6327,1,0,1
6328,1,0,1
6329,3,0,3
6330,2,0,2
6333,3,0,3
6334,1,0,1
6335,3,0,3
6336,1,0,1
6338,1,0,1
6339,2,0,2
6340,1,0,1
6341,1,0,1
6343,3,0,3
6344,2,0,2
6346,4,0,4
6347,2,0,2
6348,1,0,1
6349,1,0,1
6350,2,0,2
6351,5,0,5
6352,4,0,4
6354,1,0,1
6356,1,0,1
6357,3,0,3
6358,3,0,3
6361,1,0,1
6362,1,0,1
6363,4,0,4
6364,1,0,1
6366,1,0,1
6367,2,0,2
6368,1,0,1
6369,1,0,1
6370,2,0,2
6371,3,0,3
6372,1,0,1
6373,1,0,1
6374,2,0,2
6375,1,0,1
6376,3,0,3
6377,1,0,1
6379,3,0,3
6381,2,0,2
6382,2,0,2
6383,3,1,2
6384,1,0,1
6387,1,0,1
6388,3,0,3
6389,3,0,3
6391,4,2,2
6392,1,0,1
6393,4,0,4
6394,4,0,4
6395,1,0,1
6396,3,0,3
6398,2,0,2
6399,1,1,0
6402,3,0,3
6403,1,0,1
6404,2,0,2
6408,1,0,1
6409,3,0,3
6410,2,0,2
6411,1,0,1
6413,1,0,1
6414,2,0,2
6415,2,0,2
6416,1,0,1
6421,1,0,1
6422,1,0,1
6423,2,0,2
6425,1,0,1
6426,3,0,3
6428,1,0,1
6429,1,0,1
6431,1,0,1
6433,1,0,1
6434,1,0,1
6435,1,0,1
6437,3,0,3
6439,3,0,3
6440,2,0,2
6442,1,0,1
6446,1,1,0
6448,2,0,2
6449,1,0,1
6450,1,0,1
6452,2,1,1
6456,2,0,2
6458,2,0,2
6462,2,0,2
6464,1,0,1
6465,1,0,1
6466,2,1,1
6468,1,0,1
6469,2,0,2
6470,1,0,1
6471,2,0,2
6473,1,0,1
6474,2,0,2
6475,1,0,1
6476,2,0,2
6478,3,0,3
6479,1,0,1
6480,1,0,1
6485,1,0,1
6488,2,0,2
6490,2,0,2
6492,1,0,1
6494,1,0,1
6495,2,0,2
6496,1,0,1
6497,1,0,1
6498,1,0,1
6499,2,0,2
6502,5,0,5
6504,3,0,3
6505,2,0,2
6506,1,0,1
6507,1,0,1
6509,3,1,2
6510,1,0,1
6511,4,0,4
6512,1,0,1
6513,3,1,2
6514,1,0,1
6515,2,0,2
6516,1,0,1
6517,1,0,1
6518,2,0,2
6519,2,0,2
6520,2,0,2
6521,1,0,1
6522,1,0,1
6524,1,0,1
6525,3,0,3
6527,3,2,1
6528,2,0,2
6529,1,0,1
6530,2,0,2
6531,1,0,1
6532,1,0,1
6533,2,0,2
6534,1,0,1
6535,1,0,1
6536,2,0,2
6537,1,0,1
6539,1,1,0
6542,1,0,1
6543,2,0,2
6544,1,0,1
6545,3,1,2
6546,1,0,1
6547,1,0,1
6548,3,0,3
6550,1,0,1
6551,3,0,3
6552,1,0,1
6553,1,0,1
6557,3,1,2
6558,1,0,1
6559,2,0,2
6560,3,0,3
6561,1,0,1
6562,3,0,3
6564,1,0,1
6565,1,0,1
6567,1,0,1
6570,2,0,2
6572,2,0,2
6574,2,0,2
6575,2,0,2
6576,2,0,2
6578,1,0,1
6579,1,0,1
6580,2,0,2
6583,1,0,1
6584,1,0,1
6586,1,0,1
6587,1,0,1
6588,3,0,3
6589,3,0,3
6591,5,0,5
6594,1,0,1
6596,3,0,3
6598,1,0,1
6599,2,0,2
6600,3,0,3
6601,3,0,3
6602,1,0,1
6605,1,0,1
6608,2,0,2
6610,4,0,4
6612,3,0,3
6613,1,0,1
6614,1,0,1
6615,1,0,1
6617,2,1,1
6618,3,0,3
6622,4,0,4
6624,1,0,1
6625,1,0,1
6627,2,0,2
6628,1,0,1
6629,2,0,2
6630,1,0,1
6634,3,0,3
6635,1,0,1
6638,3,0,3
6640,1,0,1
6642,1,0,1
6644,1,0,1
6645,2,0,2
6648,2,0,2
6649,2,0,2
6650,2,0,2
6652,2,0,2
6653,3,0,3
6654,1,0,1
6655,2,0,2
6656,1,0,1
6657,2,0,2
6660,3,0,3
6662,1,0,1
6663,1,0,1
6665,3,0,3
6666,1,0,1
6667,1,0,1
6668,1,0,1
6669,3,0,3
6671,1,0,1
6672,1,0,1
6673,3,0,3
6674,1,0,1
6678,3,1,2
6680,1,1,0
6681,2,0,2
6682,2,0,2
6686,3,0,3
6687,1,0,1
6689,1,0,1
6692,1,0,1
6694,1,1,0
6695,2,2,0
6696,2,1,1
6697,1,0,1
6699,3,2,1
6700,1,0,1
6701,1,0,1
6706,1,0,1
6708,2,0,2
6709,2,0,2
6710,5,1,4
6711,2,1,1
6713,3,0,3
6714,1,1,0
6715,1,0,1
6716,2,0,2
6719,1,0,1
6720,1,0,1
6721,2,0,2
6722,3,0,3
6724,2,0,2
6725,3,0,3
6726,2,0,2
6727,1,0,1
6728,1,0,1
6729,2,0,2
6733,1,0,1
6735,1,0,1
6736,1,0,1
6737,2,0,2
6738,1,0,1
6739,1,0,1
6740,3,0,3
6741,1,0,1
6743,2,0,2
6745,1,0,1
6747,1,0,1
6748,1,0,1
6750,1,0,1
6751,1,0,1
6752,2,0,2
6753,1,0,1
6754,2,0,2
6755,1,0,1
6756,3,0,3
6757,2,0,2
6758,1,0,1
6759,2,0,2
6760,2,0,2
6761,1,0,1
6762,4,0,4
6764,2,0,2
6766,2,0,2
6767,1,0,1
6769,2,0,2
6770,1,0,1
6771,4,0,4
6774,3,0,3
6776,3,0,3
6777,2,0,2
6778,1,0,1
6780,2,0,2
6781,2,0,2
6782,2,0,2
6783,4,0,4
6784,1,0,1
6787,1,0,1
6789,2,0,2
6791,2,0,2
6793,1,0,1
6794,1,0,1
6796,1,0,1
6797,1,0,1
6798,1,0,1
6799,2,0,2
6800,2,0,2
6801,2,0,2
6805,1,0,1
6806,1,0,1
6807,2,0,2
6809,2,0,2
6810,3,0,3
6813,3,0,3
6815,2,0,2
6817,4,0,4
6818,2,1,1
6819,1,0,1
6821,3,0,3
6822,1,0,1
6823,1,0,1
6824,2,0,2
6825,1,0,1
6826,1,0,1
6829,2,0,2
6832,1,0,1
6834,1,0,1
6835,3,0,3
6839,1,0,1
6841,1,0,1
6842,2,0,2
6844,1,0,1
6847,2,1,1
6848,2,0,2
6849,1,0,1
6850,1,0,1
6851,1,0,1
6852,2,0,2
6853,1,0,1
6854,1,0,1
6855,1,1,0
6856,2,0,2
6857,1,0,1
6859,1,0,1
6860,3,0,3
6863,1,0,1
6864,2,0,2
6865,3,1,2
6866,3,0,3
6867,4,0,4
6868,1,0,1
6869,2,0,2
6870,2,0,2
6871,1,0,1
6873,2,0,2
6874,2,0,2
6875,2,0,2
6876,3,0,3
6877,1,0,1
6878,2,0,2
6879,3,0,3
6881,2,0,2
6882,1,0,1
6883,2,0,2
6884,1,0,1
6885,1,0,1
6887,3,0,3
6888,2,0,2
6889,1,0,1
6890,2,0,2
6891,2,0,2
6892,2,0,2
6895,1,0,1
6896,1,0,1
6898,2,0,2
6899,1,0,1
6901,2,0,2
6903,5,0,5
6904,2,0,2
6905,2,0,2
6906,2,0,2
6907,2,0,2
6908,1,0,1
6909,3,0,3
6911,1,0,1
6912,1,0,1
6915,3,0,3
6916,2,0,2
6917,1,1,0
6918,3,0,3
6919,1,0,1
6920,1,0,1
6921,6,0,6
6922,1,0,1
6923,2,0,2
6924,1,0,1
6925,1,0,1
6926,3,0,3
6927,1,0,1
6930,1,0,1
6931,3,0,3
6932,1,0,1
6933,1,0,1
6935,2,0,2
6936,2,1,1
6937,1,0,1
6939,4,0,4
6940,1,0,1
6942,3,1,2
6943,1,0,1
6945,2,0,2
6946,1,0,1
6949,1,0,1
6951,1,0,1
6952,2,0,2
6954,3,0,3
6957,1,0,1
6958,1,0,1
6959,1,1,0
6962,4,2,2
6963,2,1,1
6964,1,0,1
6966,2,0,2
6967,2,0,2
6970,1,0,1
6971,2,0,2
6974,1,0,1
6975,1,0,1
6976,2,0,2
6977,2,0,2
6978,1,1,0
6979,1,1,0
6980,2,1,1
6982,1,0,1
6983,1,0,1
6984,1,0,1
6985,2,1,1
6986,1,0,1
6987,2,0,2
6990,1,0,1
6993,1,0,1
6994,2,1,1
6995,1,0,1
6998,2,0,2
7000,1,0,1
7003,1,0,1
7004,1,0,1
7005,3,0,3
7009,1,0,1
7012,3,0,3
7013,1,0,1
7014,2,0,2
7016,2,0,2
7019,1,0,1
7020,1,0,1
7021,1,0,1
7023,2,0,2
7024,1,0,1
7025,2,0,2
7028,1,0,1
7030,5,0,5
7031,1,0,1
7033,3,0,3
7034,2,0,2
7035,1,0,1
7036,1,0,1
7038,3,0,3
7040,1,0,1
7043,2,0,2
7044,1,0,1
7045,1,0,1
7047,2,0,2
7048,1,0,1
7050,1,0,1
7051,1,0,1
7053,4,0,4
7054,1,0,1
7057,1,0,1
7059,1,0,1
7061,2,0,2
7065,1,0,1
7066,2,0,2
7067,1,0,1
7068,1,0,1
7069,2,0,2
7071,2,0,2
7073,1,0,1
7074,1,0,1
7075,1,1,0
7078,1,0,1
7079,1,0,1
7080,1,0,1
7081,2,0,2
7082,1,0,1
7083,1,0,1
7087,1,0,1
7088,1,0,1
7089,1,0,1
7090,2,0,2
7091,1,0,1
7093,3,0,3
7095,1,0,1
7096,3,0,3
7097,1,1,0
7099,2,0,2
7102,1,0,1
7103,2,0,2
7107,2,0,2
7108,2,0,2
7109,1,0,1
7110,2,0,2
7111,1,1,0
7114,1,0,1
7115,1,0,1
7116,2,0,2
7117,3,0,3
7118,2,0,2
7119,1,0,1
7122,1,0,1
7124,1,0,1
7126,2,0,2
7127,1,0,1
7128,1,0,1
7130,1,0,1
7131,2,0,2
7132,1,0,1
7133,4,0,4
7134,3,0,3
7135,3,0,3
7136,3,0,3
7137,2,0,2
7138,1,0,1
7139,1,0,1
7140,2,0,2
7142,1,0,1
7143,1,0,1
7145,1,0,1
7146,3,0,3
7148,2,0,2
7149,1,0,1
7150,4,0,4
7151,1,0,1
7152,5,0,5
7153,1,0,1
7155,1,0,1
7157,1,0,1
7158,2,0,2
7159,3,0,3
7160,2,0,2
7161,1,0,1
7163,2,0,2
7164,1,0,1
7165,2,0,2
7166,1,0,1
7167,1,0,1
7168,3,0,3
7169,1,0,1
7170,1,0,1
7171,1,0,1
7172,1,0,1
7175,2,0,2
7178,1,0,1
7179,2,0,2
7182,1,0,1
7184,1,0,1
7186,1,1,0
7188,1,0,1
7189,1,0,1
7190,1,0,1
7192,1,0,1
7193,1,0,1
7194,1,0,1
7196,1,0,1
7197,2,0,2
7199,1,0,1
7201,3,0,3
7202,2,1,1
7205,1,0,1
7207,2,0,2
7208,2,0,2
7209,1,0,1
7211,1,0,1
7214,3,0,3
7217,1,0,1
7218,1,0,1
7219,1,0,1
7220,1,0,1
7222,1,0,1
7223,3,0,3
7227,1,0,1
7231,4,0,4
7232,1,0,1
7234,2,0,2
7235,1,0,1
7237,1,0,1
7240,1,0,1
7241,1,0,1
7245,1,0,1
7246,1,0,1
7251,2,1,1
7252,1,0,1
7253,1,0,1
7259,1,0,1
7261,1,0,1
7264,2,0,2
7265,1,0,1
7266,1,0,1
7268,1,0,1
7269,1,0,1
7270,2,0,2
7271,2,0,2
7274,2,0,2
7275,2,0,2
7277,3,0,3
7278,1,0,1
7279,1,0,1
7282,1,0,1
7283,2,0,2
7284,1,0,1
7285,2,0,2
7286,1,0,1
7288,1,0,1
7292,2,0,2
7293,1,0,1
7295,1,0,1
7296,1,0,1
7300,2,0,2
7301,2,0,2
7303,1,0,1
7304,1,0,1
7307,1,0,1
7308,1,0,1
7310,2,0,2
7311,1,0,1
7314,1,0,1
7317,1,0,1
7318,2,0,2
7320,1,0,1
7324,1,0,1
7327,1,0,1
7328,2,0,2
7330,3,0,3
7332,2,0,2
7333,1,0,1
7335,2,0,2
7337,1,0,1
7338,1,0,1
7339,2,0,2
7340,1,0,1
7341,1,0,1
7344,1,0,1
7345,2,0,2
7349,2,0,2
7353,2,0,2
7354,4,0,4
7355,1,0,1
7356,2,0,2
7358,1,0,1
7360,1,0,1
7362,1,0,1
7363,4,0,4
7364,4,0,4
7365,5,0,5
7366,2,0,2
7369,2,0,2
7370,3,0,3
7371,1,0,1
7373,4,0,4
7375,2,0,2
7378,1,0,1
7380,3,0,3
7381,2,0,2
7382,5,0,5
7386,1,0,1
7387,2,0,2
7388,1,0,1
7389,1,0,1
7391,1,0,1
7392,1,0,1
7393,3,0,3
7394,2,0,2
7396,2,0,2
7397,2,0,2
7398,3,0,3
7399,2,0,2
7401,6,0,6
7403,2,0,2
7404,2,0,2
7405,2,0,2
7406,2,0,2
7407,2,0,2
7408,1,0,1
7409,1,0,1
7411,2,0,2
7412,1,0,1
7413,1,0,1
7414,1,0,1
7416,1,0,1
7417,3,0,3
7418,3,0,3
7419,1,0,1
7420,1,0,1
7421,4,0,4
7422,1,0,1
7423,1,0,1
7424,1,1,0
7425,1,0,1
7426,1,0,1
7428,1,0,1
7429,1,0,1
7430,1,0,1
7431,3,1,2
7433,1,0,1
7434,1,0,1
7436,1,0,1
7438,2,0,2
7439,1,0,1
7441,1,0,1
7442,2,0,2
7445,1,0,1
7448,2,0,2
7449,2,0,2
7450,3,0,3
7452,1,0,1
7454,1,0,1
7457,1,0,1
7459,1,0,1
7460,2,0,2
7462,2,0,2
7463,1,0,1
7465,4,0,4
7467,1,0,1
7470,2,0,2
7471,1,0,1
7473,2,0,2
7475,1,0,1
7479,2,0,2
7482,3,0,3
7483,2,0,2
7489,2,0,2
7490,1,0,1
7491,1,0,1
7492,1,0,1
7494,2,0,2
7496,1,0,1
7497,2,0,2
7499,1,0,1
7500,4,0,4
7501,2,0,2
7504,1,0,1
7508,3,0,3
7510,1,0,1
7511,3,0,3
7514,2,0,2
7515,2,0,2
7518,2,0,2
7519,1,0,1
7521,2,0,2
7522,1,0,1
7526,1,0,1
7527,1,0,1
7529,1,0,1
7530,2,0,2
7532,1,0,1
7533,3,0,3
7534,1,0,1
7537,1,0,1
7538,2,0,2
7540,1,0,1
7541,1,0,1
7544,3,0,3
7545,3,0,3
7546,1,0,1
7547,2,0,2
7550,2,0,2
7553,1,0,1
7554,1,0,1
7555,2,0,2
7556,1,0,1
7557,1,0,1
7558,1,0,1
7559,2,0,2
7560,4,0,4
7562,2,0,2
7568,1,0,1
7570,1,0,1
7573,1,0,1
7574,1,0,1
7575,3,0,3
7576,2,0,2
7577,2,0,2
7578,1,0,1
7579,2,0,2
7581,1,0,1
7582,2,0,2
7584,1,0,1
7588,2,1,1
7589,1,0,1
7590,2,0,2
7591,1,0,1
7593,1,0,1
7594,2,0,2
7595,1,0,1
7596,3,0,3
7599,2,0,2
7603,2,1,1
7604,2,0,2
7605,1,0,1
7606,1,1,0
7607,3,0,3
7608,1,0,1
7609,2,0,2
7611,1,0,1
7612,3,0,3
7614,1,0,1
7615,1,1,0
7616,1,0,1
7617,1,0,1
7619,1,0,1
7620,2,0,2
7621,1,0,1
7622,2,0,2
7624,1,0,1
7625,1,0,1
